,Model,Fold,Test_Experiment,Accuracy,F1_Positive,Precision_Positive,Recall_Positive,F1_Macro,AUC,Features_K,Best_Params
70,XGB,30,30,0.5306,0.5818,1.0,0.4103,0.5235,0.8513,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 95, 'clf__max_depth': 7, 'clf__learning_rate': 0.018608582219302363, 'clf__subsample': 0.8960502047719434, 'clf__colsample_bytree': 0.6424218541419079, 'clf__min_child_weight': 9, 'clf__gamma': 2.7069967243855526, 'clf__reg_alpha': 1.6837523525372255, 'clf__reg_lambda': 0.46118586896950037}"
71,XGB,31,31,0.6667,0.5143,0.4286,0.6429,0.6303,0.7471,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 339, 'clf__max_depth': 11, 'clf__learning_rate': 0.019346929800333885, 'clf__subsample': 0.9612711636212258, 'clf__colsample_bytree': 0.6936214316535606, 'clf__min_child_weight': 2, 'clf__gamma': 4.641138293566443, 'clf__reg_alpha': 1.6742502549857992, 'clf__reg_lambda': 1.416950108284827}"
72,XGB,32,32,0.6897,0.6087,0.4667,0.875,0.6758,0.7917,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 76, 'clf__max_depth': 3, 'clf__learning_rate': 0.026730410322680028, 'clf__subsample': 0.9568227264602196, 'clf__colsample_bytree': 0.6732150731914884, 'clf__min_child_weight': 5, 'clf__gamma': 1.0054748052304052, 'clf__reg_alpha': 0.2637907060541397, 'clf__reg_lambda': 0.8912765367673005}"
73,XGB,33,33,0.4043,0.0,0.0,0.0,0.2879,0.3515,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__n_estimators': 106, 'clf__max_depth': 8, 'clf__learning_rate': 0.014898110419138858, 'clf__subsample': 0.7794767792012597, 'clf__colsample_bytree': 0.6293748295984195, 'clf__min_child_weight': 8, 'clf__gamma': 2.5717203919340315, 'clf__reg_alpha': 1.7997819850837256, 'clf__reg_lambda': 0.11734647796308068}"
74,XGB,34,34,0.6579,0.1333,0.1111,0.1667,0.4601,0.6615,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__n_estimators': 341, 'clf__max_depth': 6, 'clf__learning_rate': 0.012515392031569358, 'clf__subsample': 0.6656080616811924, 'clf__colsample_bytree': 0.7438475589154239, 'clf__min_child_weight': 5, 'clf__gamma': 4.676079288172397, 'clf__reg_alpha': 1.8270301761448333, 'clf__reg_lambda': 1.514711590422574}"
75,XGB,35,35,0.2857,0.1509,0.8,0.0833,0.2673,0.4069,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__n_estimators': 116, 'clf__max_depth': 6, 'clf__learning_rate': 0.021039200209305796, 'clf__subsample': 0.6899103960961344, 'clf__colsample_bytree': 0.6833892833322022, 'clf__min_child_weight': 10, 'clf__gamma': 3.2496273050625417, 'clf__reg_alpha': 1.0873246624271737, 'clf__reg_lambda': 0.08639416202679104}"
76,XGB,36,36,0.7241,0.7647,0.619,1.0,0.7157,0.9062,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 254, 'clf__max_depth': 8, 'clf__learning_rate': 0.013435283034402827, 'clf__subsample': 0.7038256820009867, 'clf__colsample_bytree': 0.823405745979345, 'clf__min_child_weight': 5, 'clf__gamma': 3.9830184891015197, 'clf__reg_alpha': 1.9856372399701103, 'clf__reg_lambda': 1.8846743552852734}"
77,XGB,37,37,0.6667,0.7317,0.5769,1.0,0.6459,0.8037,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 169, 'clf__max_depth': 7, 'clf__learning_rate': 0.015140464394738274, 'clf__subsample': 0.6448365044807103, 'clf__colsample_bytree': 0.7539796407337818, 'clf__min_child_weight': 1, 'clf__gamma': 4.362285078303195, 'clf__reg_alpha': 0.02197837848754225, 'clf__reg_lambda': 0.7030433162664234}"
78,XGB,38,38,0.9286,0.9455,0.8966,1.0,0.921,0.9832,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 198, 'clf__max_depth': 3, 'clf__learning_rate': 0.010211846337605896, 'clf__subsample': 0.7492045326967036, 'clf__colsample_bytree': 0.7111485732157407, 'clf__min_child_weight': 10, 'clf__gamma': 2.9901230040696456, 'clf__reg_alpha': 0.8363248846370348, 'clf__reg_lambda': 0.9824842299177023}"
79,XGB,39,39,0.7838,0.8462,0.8148,0.88,0.7413,0.8233,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 325, 'clf__max_depth': 9, 'clf__learning_rate': 0.03987474461090491, 'clf__subsample': 0.8916376431246552, 'clf__colsample_bytree': 0.8485161614734077, 'clf__min_child_weight': 2, 'clf__gamma': 3.537027915455825, 'clf__reg_alpha': 1.1256185376338221, 'clf__reg_lambda': 1.227518374776331}"
80,XGB,40,40,0.8958,0.4737,0.5625,0.4091,0.7079,0.8674,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 385, 'clf__max_depth': 3, 'clf__learning_rate': 0.03395052926830053, 'clf__subsample': 0.9182206355034895, 'clf__colsample_bytree': 0.6195279110608206, 'clf__min_child_weight': 4, 'clf__gamma': 4.768602406463249, 'clf__reg_alpha': 0.3088896278394915, 'clf__reg_lambda': 1.6153984526096552}"
81,XGB,41,41,0.7317,0.7755,0.7308,0.8261,0.7211,0.8357,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 205, 'clf__max_depth': 9, 'clf__learning_rate': 0.01166775980906937, 'clf__subsample': 0.9787727628436733, 'clf__colsample_bytree': 0.6134343539737888, 'clf__min_child_weight': 1, 'clf__gamma': 4.183105851306108, 'clf__reg_alpha': 1.4743648583258568, 'clf__reg_lambda': 0.5345301905333207}"
82,DT,1,1,0.7292,0.7111,0.8,0.64,0.7281,0.7626,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 5, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
83,DT,2,2,0.8108,0.7586,0.6471,0.9167,0.8015,0.8533,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 4, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
84,DT,3,3,0.7097,0.55,0.4583,0.6875,0.6679,0.7038,all,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 9, 'clf__min_samples_leaf': 1, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': None}"
85,DT,4,4,0.7321,0.7619,0.6316,0.96,0.7279,0.7626,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 4, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
86,DT,5,5,0.4857,0.1818,1.0,0.1,0.4034,0.8067,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 3, 'clf__min_samples_split': 4, 'clf__min_samples_leaf': 9, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
87,DT,6,6,0.8493,0.7925,0.7,0.913,0.8371,0.8526,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 9, 'clf__min_samples_leaf': 5, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
88,DT,7,7,0.7826,0.7917,0.7037,0.9048,0.7822,0.9048,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 13, 'clf__min_samples_leaf': 1, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
89,DT,8,8,0.6744,0.72,0.6429,0.8182,0.6656,0.7229,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 3, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
90,DT,9,9,0.7692,0.8235,0.75,0.913,0.7451,0.7459,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 3, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}"
91,DT,10,10,0.6462,0.7013,0.6429,0.7714,0.6337,0.6529,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
92,DT,11,11,0.4674,0.2222,0.2121,0.2333,0.4086,0.4022,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 3, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
93,DT,12,12,0.3544,0.2388,0.2286,0.25,0.3392,0.2962,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 4, 'clf__min_samples_split': 4, 'clf__min_samples_leaf': 9, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
94,DT,13,13,0.68,0.5294,0.6429,0.45,0.6435,0.6467,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': None}"
95,DT,14,14,0.6349,0.6567,0.6667,0.6471,0.6334,0.6542,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 5, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
96,DT,15,15,0.9,0.9362,1.0,0.88,0.8527,0.964,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 4, 'clf__min_samples_split': 6, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
97,DT,16,16,0.5897,0.6522,0.7895,0.5556,0.5761,0.6713,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 4, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
98,DT,17,17,0.625,0.6512,0.6087,0.7,0.6229,0.655,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 13, 'clf__min_samples_leaf': 3, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
99,DT,18,18,0.8152,0.6531,0.5333,0.8421,0.7636,0.8695,91,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 11, 'clf__min_samples_leaf': 2, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': None}"
100,DT,19,19,0.6857,0.4211,0.3636,0.5,0.6027,0.7222,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 3, 'clf__min_samples_split': 8, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': 'balanced'}"
101,DT,20,20,0.7353,0.64,0.8,0.5333,0.7153,0.6877,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 14, 'clf__min_samples_leaf': 8, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': None}"
102,DT,21,21,0.6486,0.6667,0.5,1.0,0.6476,0.891,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 9, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
103,DT,22,22,0.6543,0.5172,0.3488,1.0,0.624,0.799,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 4, 'clf__min_samples_leaf': 5, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}"
104,DT,23,23,0.8367,0.8857,0.8611,0.9118,0.8,0.8902,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 3, 'clf__min_samples_split': 12, 'clf__min_samples_leaf': 10, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
105,DT,24,24,0.5424,0.5714,0.4091,0.9474,0.5403,0.7592,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 11, 'clf__min_samples_leaf': 7, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
106,DT,25,25,0.6173,0.2439,1.0,0.1389,0.4939,0.7586,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 3, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': None}"
107,DT,26,26,0.7727,0.2857,0.3333,0.25,0.5753,0.6944,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 12, 'clf__min_samples_leaf': 3, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': None}"
108,DT,27,27,0.6791,0.5657,0.3944,1.0,0.6556,0.7972,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 3, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
109,DT,28,28,0.5111,0.3529,0.75,0.2308,0.48,0.6974,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 4, 'clf__min_samples_split': 14, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
110,DT,29,29,0.5833,0.5161,0.8,0.381,0.5751,0.6651,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 3, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 5, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
111,DT,30,30,0.7347,0.8434,0.7955,0.8974,0.4884,0.7564,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 14, 'clf__min_samples_leaf': 5, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
112,DT,31,31,0.6667,0.5143,0.4286,0.6429,0.6303,0.6902,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 9, 'clf__min_samples_leaf': 4, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
113,DT,32,32,0.6207,0.56,0.4118,0.875,0.6133,0.7083,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 6, 'clf__min_samples_leaf': 9, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
114,DT,33,33,0.4043,0.0,0.0,0.0,0.2879,0.3214,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
115,DT,34,34,0.6579,0.0,0.0,0.0,0.3968,0.4635,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 10, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': None}"
116,DT,35,35,0.3651,0.375,0.75,0.25,0.3649,0.4861,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 4, 'clf__min_samples_leaf': 9, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
117,DT,36,36,0.7241,0.7647,0.619,1.0,0.7157,0.75,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 6, 'clf__min_samples_leaf': 9, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
118,DT,37,37,0.7121,0.7595,0.6122,1.0,0.7005,0.7361,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': None}"
119,DT,38,38,0.8333,0.8814,0.7879,1.0,0.8007,0.7812,91,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 9, 'clf__min_samples_leaf': 9, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
120,DT,39,39,0.7568,0.8235,0.8077,0.84,0.7161,0.7717,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 13, 'clf__min_samples_leaf': 5, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
121,DT,40,40,0.8281,0.3265,0.2963,0.3636,0.614,0.7096,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 6, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
122,DT,41,41,0.6829,0.7451,0.6786,0.8261,0.6629,0.6763,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
123,RF,MEAN,ALL,0.6935,0.6029,0.6338,0.6654,0.6557,0.7847,N/A,N/A
124,RF,STD,ALL,0.1411,0.2339,0.26,0.316,0.1511,0.1639,N/A,N/A
125,XGB,MEAN,ALL,0.6928,0.5878,0.6315,0.6223,0.6523,0.7803,N/A,N/A
126,XGB,STD,ALL,0.1299,0.2252,0.2472,0.2934,0.1412,0.1569,N/A,N/A
127,DT,MEAN,ALL,0.671,0.5754,0.5953,0.6529,0.6228,0.7107,N/A,N/A
128,DT,STD,ALL,0.1296,0.2401,0.2448,0.3184,0.1405,0.1442,N/A,N/A
