,Model,Fold,Test_Experiment,Accuracy,F1_Positive,Precision_Positive,Recall_Positive,F1_Macro,AUC,Features_K,Best_Params
70,XGB,30,30,0.575,0.6531,0.96,0.4948,0.5523,0.6598,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 73, 'clf__max_depth': 12, 'clf__learning_rate': 0.0180201358766879, 'clf__subsample': 0.670597217928433, 'clf__colsample_bytree': 0.789750492779435, 'clf__min_child_weight': 8, 'clf__gamma': 2.9370259399073237, 'clf__reg_alpha': 1.6074986399008329, 'clf__reg_lambda': 0.7542465336490893}"
71,XGB,31,31,0.68,0.5238,0.44,0.6471,0.6414,0.7515,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__n_estimators': 185, 'clf__max_depth': 3, 'clf__learning_rate': 0.01139813898440794, 'clf__subsample': 0.8386810483889694, 'clf__colsample_bytree': 0.6617497143849052, 'clf__min_child_weight': 1, 'clf__gamma': 1.0826889120158505, 'clf__reg_alpha': 0.7727427739681904, 'clf__reg_lambda': 1.5927443717392995}"
72,XGB,32,32,0.8143,0.7347,0.6,0.9474,0.7959,0.9092,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__n_estimators': 93, 'clf__max_depth': 10, 'clf__learning_rate': 0.016046614104358738, 'clf__subsample': 0.9966504582276285, 'clf__colsample_bytree': 0.6246663471309958, 'clf__min_child_weight': 6, 'clf__gamma': 2.3863475120545736, 'clf__reg_alpha': 0.9256429608452528, 'clf__reg_lambda': 0.39211142228618634}"
73,XGB,33,33,0.3596,0.0988,0.1176,0.0851,0.3011,0.309,91,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__n_estimators': 96, 'clf__max_depth': 3, 'clf__learning_rate': 0.03991308181975733, 'clf__subsample': 0.7043144503401415, 'clf__colsample_bytree': 0.8601391602194091, 'clf__min_child_weight': 8, 'clf__gamma': 2.149065447355451, 'clf__reg_alpha': 1.3822505373064655, 'clf__reg_lambda': 1.2018257113448103}"
74,XGB,34,34,0.8043,0.0,0.0,0.0,0.4458,0.8717,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__n_estimators': 161, 'clf__max_depth': 11, 'clf__learning_rate': 0.010084750067151803, 'clf__subsample': 0.679490888668883, 'clf__colsample_bytree': 0.7011788154367314, 'clf__min_child_weight': 9, 'clf__gamma': 3.4228796220035904, 'clf__reg_alpha': 1.4845202793304892, 'clf__reg_lambda': 1.3907155549565848}"
75,XGB,35,35,0.2662,0.1504,0.8333,0.0826,0.2523,0.3128,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__n_estimators': 324, 'clf__max_depth': 3, 'clf__learning_rate': 0.011720990125403685, 'clf__subsample': 0.8014051028502456, 'clf__colsample_bytree': 0.6962202376934866, 'clf__min_child_weight': 9, 'clf__gamma': 2.7961132523493704, 'clf__reg_alpha': 1.6543856312785308, 'clf__reg_lambda': 1.078769730177622}"
76,XGB,36,36,0.662,0.7273,0.5714,1.0,0.6414,0.9431,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__n_estimators': 167, 'clf__max_depth': 3, 'clf__learning_rate': 0.013501697702455889, 'clf__subsample': 0.6617005875828295, 'clf__colsample_bytree': 0.8245482383971198, 'clf__min_child_weight': 2, 'clf__gamma': 0.34790250755424745, 'clf__reg_alpha': 1.4736403010484644, 'clf__reg_lambda': 0.3265291669400349}"
77,XGB,37,37,0.6564,0.7255,0.5692,1.0,0.6332,0.8226,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__n_estimators': 154, 'clf__max_depth': 3, 'clf__learning_rate': 0.01676594354910879, 'clf__subsample': 0.8297577520319542, 'clf__colsample_bytree': 0.7438803049453471, 'clf__min_child_weight': 8, 'clf__gamma': 1.8334384231832765, 'clf__reg_alpha': 0.6495565091177459, 'clf__reg_lambda': 0.6057379321500594}"
78,XGB,38,38,0.901,0.9275,0.8767,0.9846,0.8856,0.9423,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__n_estimators': 96, 'clf__max_depth': 3, 'clf__learning_rate': 0.0274397586568777, 'clf__subsample': 0.6054428896599293, 'clf__colsample_bytree': 0.7684582969079435, 'clf__min_child_weight': 7, 'clf__gamma': 0.47494229393977816, 'clf__reg_alpha': 0.1677833994854675, 'clf__reg_lambda': 0.5500659452447377}"
79,XGB,39,39,0.7303,0.8095,0.7969,0.8226,0.674,0.8477,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 251, 'clf__max_depth': 4, 'clf__learning_rate': 0.011624355778087894, 'clf__subsample': 0.8131866619569353, 'clf__colsample_bytree': 0.7753490236646463, 'clf__min_child_weight': 9, 'clf__gamma': 4.305468352608317, 'clf__reg_alpha': 0.8233002479034912, 'clf__reg_lambda': 0.7397897419807188}"
80,XGB,40,40,0.8824,0.4909,0.4821,0.5,0.7122,0.8993,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__n_estimators': 198, 'clf__max_depth': 3, 'clf__learning_rate': 0.010337479451266422, 'clf__subsample': 0.703871138619221, 'clf__colsample_bytree': 0.9184602633094636, 'clf__min_child_weight': 8, 'clf__gamma': 4.387751281721941, 'clf__reg_alpha': 0.7388954180244004, 'clf__reg_lambda': 1.5326418546163065}"
81,XGB,41,41,0.6939,0.7727,0.6711,0.9107,0.652,0.781,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__n_estimators': 302, 'clf__max_depth': 3, 'clf__learning_rate': 0.01090351941209417, 'clf__subsample': 0.7949147761594436, 'clf__colsample_bytree': 0.8769163418106652, 'clf__min_child_weight': 8, 'clf__gamma': 2.766251533637444, 'clf__reg_alpha': 0.9500085338363351, 'clf__reg_lambda': 1.1197201961437964}"
82,DT,1,1,0.6293,0.5743,0.7436,0.4677,0.623,0.7082,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 9, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': None}"
83,DT,2,2,0.7528,0.7317,0.5769,1.0,0.7513,0.8136,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 8, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': None}"
84,DT,3,3,0.8224,0.6747,0.6667,0.6829,0.7763,0.8541,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 4, 'clf__min_samples_split': 6, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
85,DT,4,4,0.8088,0.8333,0.7143,1.0,0.8046,0.8169,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 3, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
86,DT,5,5,0.75,0.7742,0.8182,0.7347,0.7471,0.8122,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 4, 'clf__min_samples_split': 6, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
87,DT,6,6,0.6573,0.3441,0.4324,0.2857,0.5561,0.8064,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 8, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
88,DT,7,7,0.8649,0.8571,0.8491,0.8654,0.8645,0.8902,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 2, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
89,DT,8,8,0.6667,0.7009,0.6613,0.7455,0.6623,0.6933,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 10, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
90,DT,9,9,0.7772,0.8401,0.729,0.9912,0.7363,0.8744,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 14, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
91,DT,10,10,0.5723,0.3585,0.95,0.2209,0.5189,0.5033,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 11, 'clf__min_samples_leaf': 9, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
92,DT,11,11,0.5066,0.1884,0.2131,0.1688,0.417,0.43,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
93,DT,12,12,0.3692,0.2971,0.2737,0.325,0.3625,0.3632,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
94,DT,13,13,0.5574,0.3415,0.4375,0.28,0.5041,0.6501,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 7, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
95,DT,14,14,0.6536,0.7363,0.6435,0.8605,0.6158,0.6396,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 8, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
96,DT,15,15,0.7534,0.8302,1.0,0.7097,0.6901,0.9435,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 4, 'clf__min_samples_split': 13, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
97,DT,16,16,0.6737,0.752,0.7966,0.7121,0.6375,0.7701,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 4, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
98,DT,17,17,0.6289,0.6727,0.6066,0.7551,0.6221,0.6276,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}"
99,DT,18,18,0.8114,0.6906,0.5275,1.0,0.7775,0.8806,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
100,DT,19,19,0.6471,0.5833,0.4118,1.0,0.6386,0.7589,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 9, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
101,DT,20,20,0.6707,0.7033,0.6038,0.8421,0.6667,0.6471,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
102,DT,21,21,0.7079,0.7234,0.5667,1.0,0.7069,0.8329,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 4, 'clf__min_samples_split': 6, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
103,DT,22,22,0.54,0.4458,0.2868,1.0,0.5263,0.8227,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
104,DT,23,23,0.8739,0.9198,0.8515,1.0,0.8128,0.7727,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 1, 'clf__min_samples_split': 11, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
105,DT,24,24,0.5172,0.5783,0.4068,1.0,0.5069,0.6559,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
106,DT,25,25,0.86,0.8228,0.9559,0.7222,0.8535,0.8321,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
107,DT,26,26,0.8025,0.6444,0.4833,0.9667,0.7538,0.9375,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 4, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 9, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
108,DT,27,27,0.4894,0.4566,0.2958,1.0,0.4876,0.7548,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 14, 'clf__min_samples_leaf': 7, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
109,DT,28,28,0.8532,0.8806,0.8429,0.9219,0.8451,0.872,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 3, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
110,DT,29,29,0.5977,0.6316,0.6818,0.5882,0.5943,0.5997,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}"
111,DT,30,30,0.6417,0.7795,0.7755,0.7835,0.412,0.4135,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 9, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
112,DT,31,31,0.56,0.466,0.3478,0.7059,0.5459,0.6496,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': None}"
113,DT,32,32,0.4,0.475,0.3115,1.0,0.3875,0.5882,91,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
114,DT,33,33,0.3421,0.026,0.0333,0.0213,0.2646,0.2299,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 13, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}"
115,DT,34,34,0.7391,0.4783,0.3667,0.6875,0.6522,0.7393,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 5, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
116,DT,35,35,0.4091,0.4277,0.8947,0.281,0.4085,0.5492,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 11, 'clf__min_samples_leaf': 7, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
117,DT,36,36,0.4859,0.6368,0.4672,1.0,0.3786,0.5321,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 6, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
118,DT,37,37,0.5399,0.6637,0.4966,1.0,0.4678,0.739,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 12, 'clf__min_samples_leaf': 8, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
119,DT,38,38,0.8812,0.9155,0.8442,1.0,0.8577,0.8333,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 9, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
120,DT,39,39,0.8427,0.8955,0.8333,0.9677,0.7887,0.7682,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': None}"
121,DT,40,40,0.8277,0.481,0.3654,0.7037,0.6889,0.8572,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 2, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
122,DT,41,41,0.7143,0.791,0.6795,0.9464,0.6697,0.6735,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 10, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
123,RF,MEAN,ALL,0.7039,0.6495,0.6628,0.7327,0.679,0.8043,N/A,N/A
124,RF,STD,ALL,0.1632,0.2089,0.2284,0.2892,0.1633,0.1698,N/A,N/A
125,XGB,MEAN,ALL,0.688,0.5867,0.6414,0.6252,0.6439,0.7944,N/A,N/A
126,XGB,STD,ALL,0.1503,0.2379,0.2373,0.3175,0.1556,0.1748,N/A,N/A
127,DT,MEAN,ALL,0.6634,0.625,0.5962,0.7547,0.6239,0.7106,N/A,N/A
128,DT,STD,ALL,0.1501,0.21,0.2337,0.2818,0.1573,0.1622,N/A,N/A
