,Model,Fold,Test_Experiment,Accuracy,F1_Positive,Precision_Positive,Recall_Positive,F1_Macro,AUC,Features_K,Best_Params
70,XGB,30,30,0.5517,0.6176,1.0,0.4468,0.538,0.9807,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__n_estimators': 376, 'clf__max_depth': 3, 'clf__learning_rate': 0.012031189821918227, 'clf__subsample': 0.6369679552455461, 'clf__colsample_bytree': 0.6733706583910435, 'clf__min_child_weight': 1, 'clf__gamma': 1.3874020670967107, 'clf__reg_alpha': 0.10786594093224444, 'clf__reg_lambda': 1.9133121363806618}"
71,XGB,31,31,0.7,0.55,0.4783,0.6471,0.6625,0.7346,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__n_estimators': 128, 'clf__max_depth': 9, 'clf__learning_rate': 0.011156801107422638, 'clf__subsample': 0.6740720202332265, 'clf__colsample_bytree': 0.655874821874246, 'clf__min_child_weight': 8, 'clf__gamma': 4.38303747971586, 'clf__reg_alpha': 1.9928047550587755, 'clf__reg_lambda': 1.4163964533512874}"
72,XGB,32,32,0.5758,0.5625,0.4091,0.9,0.5754,0.7174,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 56, 'clf__max_depth': 8, 'clf__learning_rate': 0.04470516282454398, 'clf__subsample': 0.8883114576787073, 'clf__colsample_bytree': 0.6279874235786125, 'clf__min_child_weight': 4, 'clf__gamma': 2.674237820936617, 'clf__reg_alpha': 0.9037722556976536, 'clf__reg_lambda': 0.4799866770425384}"
73,XGB,33,33,0.3273,0.0,0.0,0.0,0.2466,0.1793,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__n_estimators': 118, 'clf__max_depth': 9, 'clf__learning_rate': 0.01472174163941203, 'clf__subsample': 0.9265956964031699, 'clf__colsample_bytree': 0.6298835390099797, 'clf__min_child_weight': 8, 'clf__gamma': 4.322720171024576, 'clf__reg_alpha': 1.2899495301307506, 'clf__reg_lambda': 0.747088704450167}"
74,XGB,34,34,0.8182,0.0,0.0,0.0,0.45,0.8438,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 231, 'clf__max_depth': 3, 'clf__learning_rate': 0.011699572241677456, 'clf__subsample': 0.9438782496451038, 'clf__colsample_bytree': 0.6018118936465984, 'clf__min_child_weight': 8, 'clf__gamma': 4.2442971789114425, 'clf__reg_alpha': 0.8885950656274217, 'clf__reg_lambda': 0.9222080777005248}"
75,XGB,35,35,0.3067,0.2571,1.0,0.1475,0.3036,0.5381,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 51, 'clf__max_depth': 8, 'clf__learning_rate': 0.06818381050495449, 'clf__subsample': 0.8655945322612643, 'clf__colsample_bytree': 0.6809987371060162, 'clf__min_child_weight': 10, 'clf__gamma': 4.860181499996874, 'clf__reg_alpha': 1.8717955912353963, 'clf__reg_lambda': 1.4432866023755504}"
76,XGB,36,36,0.6812,0.7442,0.5926,1.0,0.6606,0.9654,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__n_estimators': 107, 'clf__max_depth': 12, 'clf__learning_rate': 0.015831634796275362, 'clf__subsample': 0.6018960478612356, 'clf__colsample_bytree': 0.7527209893036702, 'clf__min_child_weight': 8, 'clf__gamma': 1.6928017327531548, 'clf__reg_alpha': 1.681074383456624, 'clf__reg_lambda': 0.36606600570088044}"
77,XGB,37,37,0.6329,0.7129,0.5714,0.9474,0.602,0.7041,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__n_estimators': 52, 'clf__max_depth': 10, 'clf__learning_rate': 0.03324055826093337, 'clf__subsample': 0.9989778774182202, 'clf__colsample_bytree': 0.6075182773179265, 'clf__min_child_weight': 5, 'clf__gamma': 2.7161279181214786, 'clf__reg_alpha': 1.3105108459114867, 'clf__reg_lambda': 0.003314641032525563}"
78,XGB,38,38,0.9167,0.9412,0.9143,0.9697,0.8992,0.9313,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__n_estimators': 107, 'clf__max_depth': 12, 'clf__learning_rate': 0.016975911741280922, 'clf__subsample': 0.6018960478612356, 'clf__colsample_bytree': 0.8507947823953552, 'clf__min_child_weight': 4, 'clf__gamma': 2.986288963010503, 'clf__reg_alpha': 1.1465409771940358, 'clf__reg_lambda': 0.6269691638343919}"
79,XGB,39,39,0.6667,0.7742,0.7742,0.7742,0.5689,0.7126,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 190, 'clf__max_depth': 12, 'clf__learning_rate': 0.011773896528121141, 'clf__subsample': 0.68449563826785, 'clf__colsample_bytree': 0.8940459293656579, 'clf__min_child_weight': 5, 'clf__gamma': 4.973833239454635, 'clf__reg_alpha': 1.8145218174562616, 'clf__reg_lambda': 1.4432866023755504}"
80,XGB,40,40,0.9068,0.5417,0.65,0.4643,0.7449,0.9245,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 111, 'clf__max_depth': 10, 'clf__learning_rate': 0.01021519463556331, 'clf__subsample': 0.8868914766240147, 'clf__colsample_bytree': 0.6474546500605968, 'clf__min_child_weight': 6, 'clf__gamma': 0.6501988103233434, 'clf__reg_alpha': 1.7783879025545404, 'clf__reg_lambda': 0.7938393025504399}"
81,XGB,41,41,0.6383,0.7463,0.641,0.8929,0.5583,0.8158,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__n_estimators': 88, 'clf__max_depth': 12, 'clf__learning_rate': 0.01931147976532234, 'clf__subsample': 0.6318719507668686, 'clf__colsample_bytree': 0.7660152681362752, 'clf__min_child_weight': 5, 'clf__gamma': 4.3026328123974125, 'clf__reg_alpha': 1.0276759300196936, 'clf__reg_lambda': 0.8004955724585501}"
82,DT,1,1,0.4464,0.0,0.0,0.0,0.3086,0.5,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
83,DT,2,2,0.8571,0.8333,0.7143,1.0,0.8542,0.8889,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 3, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
84,DT,3,3,0.7027,0.6071,0.4857,0.8095,0.684,0.7278,all,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 11, 'clf__min_samples_leaf': 1, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': None}"
85,DT,4,4,0.8636,0.8657,0.8286,0.9062,0.8636,0.8925,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
86,DT,5,5,0.55,0.5,0.8182,0.36,0.5455,0.788,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 6, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
87,DT,6,6,0.6667,0.2564,0.4545,0.1786,0.5208,0.7137,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 6, 'clf__min_samples_leaf': 2, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
88,DT,7,7,0.8868,0.88,0.9167,0.8462,0.8864,0.886,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 9, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
89,DT,8,8,0.64,0.55,0.8462,0.4074,0.625,0.7633,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 9, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
90,DT,9,9,0.7872,0.8507,0.7403,1.0,0.7402,0.8924,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 8, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
91,DT,10,10,0.7532,0.819,0.6935,1.0,0.7156,0.7206,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
92,DT,11,11,0.4595,0.5588,0.3918,0.9744,0.4306,0.4813,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 4, 'clf__min_samples_leaf': 9, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': None}"
93,DT,12,12,0.4737,0.5536,0.4306,0.775,0.4563,0.5148,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 4, 'clf__min_samples_leaf': 4, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}"
94,DT,13,13,0.4576,0.5676,0.4286,0.84,0.4201,0.5082,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
95,DT,14,14,0.7162,0.72,0.8438,0.6279,0.7162,0.7686,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 8, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
96,DT,15,15,0.7353,0.8364,1.0,0.7188,0.572,0.8594,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 2, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
97,DT,16,16,0.7778,0.8571,0.8108,0.9091,0.6786,0.6439,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 11, 'clf__min_samples_leaf': 7, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
98,DT,17,17,0.6522,0.7143,0.625,0.8333,0.6349,0.6439,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 15, 'clf__min_samples_leaf': 4, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
99,DT,18,18,0.9196,0.8421,0.7273,1.0,0.8941,0.9489,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 3, 'clf__min_samples_leaf': 10, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
100,DT,19,19,0.85,0.7,0.7778,0.6364,0.8,0.7837,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 9, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': 'balanced'}"
101,DT,20,20,0.641,0.6111,0.6471,0.5789,0.6389,0.7342,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 2, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
102,DT,21,21,0.7143,0.7391,0.5862,1.0,0.7117,0.84,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
103,DT,22,22,0.6939,0.5455,0.375,1.0,0.6573,0.8125,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 9, 'clf__min_samples_leaf': 10, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': None}"
104,DT,23,23,0.9123,0.9425,0.9111,0.9762,0.8787,0.8548,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
105,DT,24,24,0.7143,0.7059,0.5455,1.0,0.7141,0.7953,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 3, 'clf__min_samples_leaf': 5, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': None}"
106,DT,25,25,0.551,0.0435,1.0,0.0222,0.3751,0.8725,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 6, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
107,DT,26,26,0.8861,0.5714,1.0,0.4,0.7529,0.8323,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 9, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
108,DT,27,27,0.681,0.5738,0.4023,1.0,0.6594,0.7969,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 3, 'clf__min_samples_leaf': 5, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
109,DT,28,28,0.8654,0.8955,0.8571,0.9375,0.8532,0.8313,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}"
110,DT,29,29,0.6585,0.6957,0.8,0.6154,0.6534,0.7,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 8, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': None}"
111,DT,30,30,0.6034,0.7527,0.7609,0.7447,0.3763,0.3723,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 8, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': None}"
112,DT,31,31,0.5167,0.4314,0.3235,0.6471,0.5055,0.5725,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 8, 'clf__min_samples_leaf': 9, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
113,DT,32,32,0.4848,0.5143,0.36,0.9,0.4829,0.6022,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 1, 'clf__min_samples_split': 4, 'clf__min_samples_leaf': 6, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
114,DT,33,33,0.2909,0.093,0.1,0.087,0.2555,0.2615,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
115,DT,34,34,0.8864,0.7059,0.6667,0.75,0.8177,0.8993,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
116,DT,35,35,0.1867,0.0,0.0,0.0,0.1573,0.4444,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 5, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
117,DT,36,36,0.6232,0.7111,0.5517,1.0,0.5847,0.6486,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 1, 'clf__min_samples_split': 6, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}"
118,DT,37,37,0.5696,0.6852,0.5286,0.9737,0.5026,0.5844,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 9, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': None}"
119,DT,38,38,0.7292,0.7547,1.0,0.6061,0.7262,0.8374,91,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 9, 'clf__min_samples_leaf': 9, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
120,DT,39,39,0.4762,0.56,0.7368,0.4516,0.4565,0.5425,91,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 9, 'clf__min_samples_leaf': 9, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
121,DT,40,40,0.8771,0.5246,0.4848,0.5714,0.727,0.8603,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 3, 'clf__min_samples_leaf': 10, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
122,DT,41,41,0.6383,0.7463,0.641,0.8929,0.5583,0.578,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 6, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
123,RF,MEAN,ALL,0.7199,0.6696,0.6751,0.7425,0.6828,0.8116,N/A,N/A
124,RF,STD,ALL,0.1605,0.2266,0.2461,0.2807,0.1651,0.1766,N/A,N/A
125,XGB,MEAN,ALL,0.6877,0.6172,0.6689,0.6421,0.6465,0.7894,N/A,N/A
126,XGB,STD,ALL,0.1502,0.2103,0.25,0.2695,0.1508,0.1759,N/A,N/A
127,DT,MEAN,ALL,0.6682,0.6174,0.6296,0.7068,0.6193,0.7122,N/A,N/A
128,DT,STD,ALL,0.1728,0.2415,0.2583,0.3096,0.1814,0.1648,N/A,N/A
