,Model,Fold,Test_Experiment,Accuracy,F1_Positive,Precision_Positive,Recall_Positive,F1_Macro,AUC,Features_K,Best_Params
70,XGB,30,30,0.6667,0.7273,1.0,0.5714,0.6494,0.9286,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 482, 'clf__max_depth': 8, 'clf__learning_rate': 0.048462244285471426, 'clf__subsample': 0.9788493803160645, 'clf__colsample_bytree': 0.6624678151699206, 'clf__min_child_weight': 3, 'clf__gamma': 4.628633571930077, 'clf__reg_alpha': 1.3217082239104423, 'clf__reg_lambda': 1.6704948655934404}"
71,XGB,31,31,0.7895,0.6,0.6,0.6,0.7286,0.8286,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 369, 'clf__max_depth': 4, 'clf__learning_rate': 0.01003125988142432, 'clf__subsample': 0.8225139258104488, 'clf__colsample_bytree': 0.679750521236631, 'clf__min_child_weight': 5, 'clf__gamma': 3.886255445781839, 'clf__reg_alpha': 0.20024630154910314, 'clf__reg_lambda': 1.655601973684975}"
72,XGB,32,32,0.6,0.6,0.4286,1.0,0.6,0.7619,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 324, 'clf__max_depth': 8, 'clf__learning_rate': 0.2946826506799494, 'clf__subsample': 0.8825702439784877, 'clf__colsample_bytree': 0.8201456766161306, 'clf__min_child_weight': 3, 'clf__gamma': 4.014880019585608, 'clf__reg_alpha': 1.1715546118618818, 'clf__reg_lambda': 1.4259867171886118}"
73,XGB,33,33,0.3529,0.0,0.0,0.0,0.2609,0.2429,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__n_estimators': 179, 'clf__max_depth': 3, 'clf__learning_rate': 0.013884012588580387, 'clf__subsample': 0.6972523319082072, 'clf__colsample_bytree': 0.6952772362295054, 'clf__min_child_weight': 3, 'clf__gamma': 4.785530562676934, 'clf__reg_alpha': 1.0574907952640742, 'clf__reg_lambda': 1.3643993062477417}"
74,XGB,34,34,0.8571,0.0,0.0,0.0,0.4615,0.9167,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 76, 'clf__max_depth': 9, 'clf__learning_rate': 0.0321359671779825, 'clf__subsample': 0.6610111554298577, 'clf__colsample_bytree': 0.6472598483152676, 'clf__min_child_weight': 5, 'clf__gamma': 0.37391460061675574, 'clf__reg_alpha': 1.5029363355886771, 'clf__reg_lambda': 0.3131803699928948}"
75,XGB,35,35,0.2917,0.1905,1.0,0.1053,0.2804,0.4368,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 340, 'clf__max_depth': 4, 'clf__learning_rate': 0.1214184457907378, 'clf__subsample': 0.7481791212659946, 'clf__colsample_bytree': 0.8352711213193401, 'clf__min_child_weight': 8, 'clf__gamma': 4.3130740278839825, 'clf__reg_alpha': 1.6401041347216705, 'clf__reg_lambda': 0.6224917172690335}"
76,XGB,36,36,0.6818,0.7407,0.5882,1.0,0.6645,0.9417,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__n_estimators': 83, 'clf__max_depth': 6, 'clf__learning_rate': 0.016380620723722907, 'clf__subsample': 0.8434726970356085, 'clf__colsample_bytree': 0.7783440077266559, 'clf__min_child_weight': 6, 'clf__gamma': 2.7650271229516217, 'clf__reg_alpha': 1.4444563769348875, 'clf__reg_lambda': 0.3626151762159734}"
77,XGB,37,37,0.64,0.7097,0.55,1.0,0.618,0.8182,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__n_estimators': 56, 'clf__max_depth': 10, 'clf__learning_rate': 0.024163340404329766, 'clf__subsample': 0.9788500426352603, 'clf__colsample_bytree': 0.600217461664247, 'clf__min_child_weight': 6, 'clf__gamma': 2.2027672028859815, 'clf__reg_alpha': 1.3748374063947464, 'clf__reg_lambda': 0.0380949387642577}"
78,XGB,38,38,0.8667,0.9091,0.8333,1.0,0.8295,0.92,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 450, 'clf__max_depth': 6, 'clf__learning_rate': 0.013999888085515291, 'clf__subsample': 0.6333974023642904, 'clf__colsample_bytree': 0.6969253412617031, 'clf__min_child_weight': 7, 'clf__gamma': 3.545336790558285, 'clf__reg_alpha': 1.3905502794730027, 'clf__reg_lambda': 1.070793899512877}"
79,XGB,39,39,0.7692,0.8421,0.8,0.8889,0.7068,0.7778,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__n_estimators': 231, 'clf__max_depth': 11, 'clf__learning_rate': 0.02430512158969185, 'clf__subsample': 0.8249558445406806, 'clf__colsample_bytree': 0.6806719199902512, 'clf__min_child_weight': 5, 'clf__gamma': 4.784793943260038, 'clf__reg_alpha': 1.8273583921397718, 'clf__reg_lambda': 1.0412904153214795}"
80,XGB,40,40,0.92,0.625,0.625,0.625,0.7901,0.9123,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 176, 'clf__max_depth': 10, 'clf__learning_rate': 0.03324055826093337, 'clf__subsample': 0.9981247546606764, 'clf__colsample_bytree': 0.6137807594660027, 'clf__min_child_weight': 3, 'clf__gamma': 3.997437199239485, 'clf__reg_alpha': 1.4775593029786709, 'clf__reg_lambda': 0.4804610836788174}"
81,XGB,41,41,0.6667,0.7619,0.6667,0.8889,0.6032,0.8889,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__n_estimators': 82, 'clf__max_depth': 4, 'clf__learning_rate': 0.043761457056576844, 'clf__subsample': 0.668194942495149, 'clf__colsample_bytree': 0.6594827381356202, 'clf__min_child_weight': 10, 'clf__gamma': 1.4838716678395139, 'clf__reg_alpha': 1.2735160595713184, 'clf__reg_lambda': 0.5812083349507475}"
82,DT,1,1,0.6111,0.6316,0.6,0.6667,0.6099,0.5864,all,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 18, 'clf__min_samples_split': 13, 'clf__min_samples_leaf': 10, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': 'balanced'}"
83,DT,2,2,0.5,0.5333,0.3636,1.0,0.4974,0.65,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 10, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': 'balanced'}"
84,DT,3,3,0.6957,0.5333,0.4444,0.6667,0.6538,0.6863,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
85,DT,4,4,0.8095,0.7778,0.875,0.7,0.8056,0.8136,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 4, 'clf__min_samples_split': 4, 'clf__min_samples_leaf': 10, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': None}"
86,DT,5,5,0.7692,0.7692,0.8333,0.7143,0.7692,0.7619,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
87,DT,6,6,0.8571,0.75,0.8571,0.6667,0.825,0.9064,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 13, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}"
88,DT,7,7,0.8235,0.8,0.8571,0.75,0.8211,0.8472,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 7, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 9, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': None}"
89,DT,8,8,0.625,0.7273,0.5714,1.0,0.5636,0.7812,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 3, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': None}"
90,DT,9,9,0.8667,0.9,0.8182,1.0,0.85,0.8333,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 15, 'clf__min_samples_leaf': 3, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
91,DT,10,10,0.76,0.8125,0.6842,1.0,0.7396,0.75,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 6, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
92,DT,11,11,0.5,0.5263,0.3846,0.8333,0.4985,0.566,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 4, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
93,DT,12,12,0.3667,0.3448,0.3125,0.3846,0.366,0.2647,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 9, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
94,DT,13,13,0.4211,0.5926,0.4211,1.0,0.2963,0.5,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
95,DT,14,14,0.8333,0.8667,0.8125,0.9286,0.8222,0.8143,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}"
96,DT,15,15,0.7273,0.8235,1.0,0.7,0.6118,0.85,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}"
97,DT,16,16,0.7143,0.7778,1.0,0.6364,0.6889,0.8182,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 4, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
98,DT,17,17,0.5333,0.6316,0.5455,0.75,0.4976,0.5357,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 12, 'clf__min_samples_leaf': 5, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
99,DT,18,18,0.9167,0.8235,0.7,1.0,0.8845,0.9483,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 6, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
100,DT,19,19,0.8462,0.5,1.0,0.3333,0.7045,0.8667,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}"
101,DT,20,20,0.5,0.0,0.0,0.0,0.3333,0.8333,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
102,DT,21,21,0.7857,0.8,0.6667,1.0,0.7846,0.8125,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 1, 'clf__min_samples_split': 13, 'clf__min_samples_leaf': 7, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
103,DT,22,22,0.7097,0.5714,0.4,1.0,0.676,0.82,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 6, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}"
104,DT,23,23,0.9444,0.963,0.9286,1.0,0.9259,0.9,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 2, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': None}"
105,DT,24,24,0.6818,0.6957,0.5333,1.0,0.6812,0.8438,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
106,DT,25,25,0.9355,0.9231,1.0,0.8571,0.9338,0.9286,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 11, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
107,DT,26,26,0.8,0.4444,0.4,0.5,0.6612,0.6786,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 14, 'clf__min_samples_leaf': 1, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
108,DT,27,27,0.6154,0.5238,0.3548,1.0,0.6006,0.7561,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 11, 'clf__min_samples_leaf': 7, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': 'balanced'}"
109,DT,28,28,0.8824,0.9091,0.8333,1.0,0.8712,0.8571,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 9, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': None}"
110,DT,29,29,0.6923,0.7143,0.8333,0.625,0.6905,0.7125,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 14, 'clf__min_samples_leaf': 4, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
111,DT,30,30,0.6111,0.7586,0.7333,0.7857,0.3793,0.3929,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 9, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': None}"
112,DT,31,31,0.6316,0.4615,0.375,0.6,0.5908,0.6,all,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 9, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
113,DT,32,32,0.6,0.6,0.4286,1.0,0.6,0.7143,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}"
114,DT,33,33,0.4706,0.0,0.0,0.0,0.32,0.1857,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 9, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': None}"
115,DT,34,34,0.6429,0.4444,0.2857,1.0,0.5906,0.7917,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 5, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
116,DT,35,35,0.375,0.4,0.8333,0.2632,0.3739,0.4895,91,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 12, 'clf__min_samples_leaf': 9, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': 'balanced'}"
117,DT,36,36,0.6818,0.7407,0.5882,1.0,0.6645,0.7083,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 10, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
118,DT,37,37,0.56,0.6667,0.5,1.0,0.5098,0.6429,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 10, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
119,DT,38,38,0.9333,0.9524,0.9091,1.0,0.9206,0.89,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
120,DT,39,39,0.7692,0.8235,0.875,0.7778,0.7451,0.7639,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 12, 'clf__min_samples_leaf': 5, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
121,DT,40,40,0.92,0.625,0.625,0.625,0.7901,0.8937,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 10, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
122,DT,41,41,0.6667,0.7826,0.6429,1.0,0.5342,0.5833,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 11, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
123,RF,MEAN,ALL,0.7293,0.6664,0.6894,0.7413,0.6939,0.8314,N/A,N/A
124,RF,STD,ALL,0.1739,0.2323,0.2614,0.2952,0.1793,0.1984,N/A,N/A
125,XGB,MEAN,ALL,0.6911,0.6096,0.668,0.6514,0.6495,0.8103,N/A,N/A
126,XGB,STD,ALL,0.1676,0.2233,0.2526,0.3069,0.166,0.1849,N/A,N/A
127,DT,MEAN,ALL,0.6972,0.6566,0.6299,0.7747,0.6508,0.7214,N/A,N/A
128,DT,STD,ALL,0.159,0.2192,0.2618,0.2728,0.1771,0.1747,N/A,N/A
