,Model,Fold,Test_Experiment,Accuracy,F1_Positive,Precision_Positive,Recall_Positive,F1_Macro,AUC,Features_K,Best_Params
70,XGB,30,30,0.5217,0.5926,0.8889,0.4444,0.5068,0.7,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 84, 'clf__max_depth': 10, 'clf__learning_rate': 0.01369737255526377, 'clf__subsample': 0.740873830955077, 'clf__colsample_bytree': 0.6486174612830828, 'clf__min_child_weight': 3, 'clf__gamma': 0.8335355491470123, 'clf__reg_alpha': 0.724399290983113, 'clf__reg_lambda': 0.9099676529610169}"
71,XGB,31,31,0.6667,0.5,0.4444,0.5714,0.625,0.6723,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__n_estimators': 236, 'clf__max_depth': 3, 'clf__learning_rate': 0.013164667121888494, 'clf__subsample': 0.8387391575382481, 'clf__colsample_bytree': 0.7018240406235821, 'clf__min_child_weight': 2, 'clf__gamma': 4.712080997954329, 'clf__reg_alpha': 1.3421044365366441, 'clf__reg_lambda': 0.42613104009636343}"
72,XGB,32,32,0.6154,0.5455,0.375,1.0,0.6061,0.7333,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 115, 'clf__max_depth': 9, 'clf__learning_rate': 0.05224600517901337, 'clf__subsample': 0.9683072825669299, 'clf__colsample_bytree': 0.9523859502215605, 'clf__min_child_weight': 8, 'clf__gamma': 3.6282844346635317, 'clf__reg_alpha': 1.9929638090390496, 'clf__reg_lambda': 1.8785753127549112}"
73,XGB,33,33,0.3182,0.0,0.0,0.0,0.2414,0.3077,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 138, 'clf__max_depth': 8, 'clf__learning_rate': 0.023885656669770293, 'clf__subsample': 0.6185589388406072, 'clf__colsample_bytree': 0.8056249560135468, 'clf__min_child_weight': 2, 'clf__gamma': 4.7585286331731895, 'clf__reg_alpha': 1.9929638090390496, 'clf__reg_lambda': 0.752977641846875}"
74,XGB,34,34,1.0,1.0,1.0,1.0,1.0,1.0,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__n_estimators': 457, 'clf__max_depth': 4, 'clf__learning_rate': 0.2946826506799494, 'clf__subsample': 0.9654227027505529, 'clf__colsample_bytree': 0.6274847978741532, 'clf__min_child_weight': 1, 'clf__gamma': 4.969891491287658, 'clf__reg_alpha': 1.7852974350466662, 'clf__reg_lambda': 1.8712662056408194}"
75,XGB,35,35,0.2667,0.2143,1.0,0.12,0.2634,0.516,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 427, 'clf__max_depth': 9, 'clf__learning_rate': 0.03875273703542047, 'clf__subsample': 0.9620810428050663, 'clf__colsample_bytree': 0.8501381218103035, 'clf__min_child_weight': 4, 'clf__gamma': 3.4221636361463874, 'clf__reg_alpha': 1.5581681707679467, 'clf__reg_lambda': 1.3074192316882869}"
76,XGB,36,36,0.6786,0.7429,0.5909,1.0,0.6571,0.9641,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 387, 'clf__max_depth': 8, 'clf__learning_rate': 0.026661586501173288, 'clf__subsample': 0.9568227264602196, 'clf__colsample_bytree': 0.6923497185326534, 'clf__min_child_weight': 2, 'clf__gamma': 4.572875089019931, 'clf__reg_alpha': 1.8369436061493203, 'clf__reg_lambda': 1.731947863886299}"
77,XGB,37,37,0.6562,0.7317,0.5769,1.0,0.6267,0.8157,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 496, 'clf__max_depth': 9, 'clf__learning_rate': 0.010723164337947047, 'clf__subsample': 0.8802489778678998, 'clf__colsample_bytree': 0.6530066527978006, 'clf__min_child_weight': 2, 'clf__gamma': 4.507351757623951, 'clf__reg_alpha': 1.6666420347827495, 'clf__reg_lambda': 1.379605066323286}"
78,XGB,38,38,0.95,0.963,0.9286,1.0,0.943,0.956,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__n_estimators': 244, 'clf__max_depth': 3, 'clf__learning_rate': 0.012036824223403799, 'clf__subsample': 0.6636986794335133, 'clf__colsample_bytree': 0.6936903441320228, 'clf__min_child_weight': 1, 'clf__gamma': 4.962507578788238, 'clf__reg_alpha': 1.6188857001353165, 'clf__reg_lambda': 1.7966190992840072}"
79,XGB,39,39,0.8235,0.88,0.8462,0.9167,0.7733,0.75,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 255, 'clf__max_depth': 10, 'clf__learning_rate': 0.019014701795219604, 'clf__subsample': 0.9997649212174405, 'clf__colsample_bytree': 0.6290039053538733, 'clf__min_child_weight': 2, 'clf__gamma': 4.065708924745648, 'clf__reg_alpha': 1.234476705752136, 'clf__reg_lambda': 0.22210769174940825}"
80,XGB,40,40,0.8947,0.5455,0.5455,0.5455,0.743,0.9286,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__n_estimators': 181, 'clf__max_depth': 11, 'clf__learning_rate': 0.011748375371646871, 'clf__subsample': 0.7070017630687436, 'clf__colsample_bytree': 0.8866926892335361, 'clf__min_child_weight': 10, 'clf__gamma': 1.0404241885629653, 'clf__reg_alpha': 1.849718658681079, 'clf__reg_lambda': 0.9259090018830719}"
81,XGB,41,41,0.6842,0.7692,0.7143,0.8333,0.6346,0.7976,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 419, 'clf__max_depth': 10, 'clf__learning_rate': 0.011425545629066823, 'clf__subsample': 0.7659655941635348, 'clf__colsample_bytree': 0.730454268359162, 'clf__min_child_weight': 3, 'clf__gamma': 4.99009982164268, 'clf__reg_alpha': 1.3600699626402768, 'clf__reg_lambda': 1.4138480677810583}"
82,DT,1,1,0.6522,0.6,0.75,0.5,0.6462,0.6439,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 4, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
83,DT,2,2,0.7059,0.6667,0.5,1.0,0.7018,0.9167,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
84,DT,3,3,0.7667,0.6667,0.5385,0.875,0.7436,0.8125,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 12, 'clf__min_samples_leaf': 8, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
85,DT,4,4,0.7778,0.8125,0.6842,1.0,0.7699,0.7857,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 3, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
86,DT,5,5,0.8125,0.8421,0.8889,0.8,0.8057,0.7833,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 6, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
87,DT,6,6,0.6286,0.2353,0.3333,0.1818,0.495,0.6231,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
88,DT,7,7,0.8636,0.8421,0.8889,0.8,0.8611,0.9333,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}"
89,DT,8,8,0.5,0.5455,0.5,0.6,0.4949,0.55,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 13, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
90,DT,9,9,0.8684,0.902,0.8214,1.0,0.851,0.8333,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 8, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': None}"
91,DT,10,10,0.5806,0.6486,0.6,0.7059,0.5643,0.5357,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
92,DT,11,11,0.4444,0.5455,0.375,1.0,0.4156,0.5833,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 1, 'clf__min_samples_split': 15, 'clf__min_samples_leaf': 8, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
93,DT,12,12,0.4211,0.5,0.3929,0.6875,0.4062,0.4304,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 4, 'clf__min_samples_split': 6, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
94,DT,13,13,0.5,0.1429,0.25,0.1,0.395,0.5464,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 3, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
95,DT,14,14,0.5667,0.7111,0.5714,0.9412,0.4222,0.6357,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 10, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': 'balanced'}"
96,DT,15,15,0.7143,0.8182,1.0,0.6923,0.5758,0.8462,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 11, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
97,DT,16,16,0.8889,0.9286,0.8667,1.0,0.8393,0.7615,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
98,DT,17,17,0.6316,0.6667,0.5833,0.7778,0.6275,0.6667,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
99,DT,18,18,0.9111,0.8182,0.6923,1.0,0.8797,0.9444,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 15, 'clf__min_samples_leaf': 5, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': None}"
100,DT,19,19,0.5,0.5,0.3333,1.0,0.5,0.7917,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
101,DT,20,20,0.5625,0.0,0.0,0.0,0.36,0.5556,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
102,DT,21,21,0.6471,0.7,0.5385,1.0,0.6357,0.9,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 4, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': None}"
103,DT,22,22,0.6667,0.5185,0.35,1.0,0.6318,0.7969,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 2, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
104,DT,23,23,1.0,1.0,1.0,1.0,1.0,1.0,all,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 8, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}"
105,DT,24,24,0.5357,0.5806,0.4286,0.9,0.5303,0.7944,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 3, 'clf__min_samples_split': 13, 'clf__min_samples_leaf': 6, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': None}"
106,DT,25,25,0.8718,0.8387,1.0,0.7222,0.8662,0.8611,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
107,DT,26,26,0.8125,0.0,0.0,0.0,0.4483,0.7372,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 5, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
108,DT,27,27,0.7576,0.619,0.4643,0.9286,0.7206,0.8345,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
109,DT,28,28,0.7143,0.7,0.875,0.5833,0.7136,0.8611,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 11, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
110,DT,29,29,0.5882,0.6667,0.6364,0.7,0.5641,0.6214,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
111,DT,30,30,0.4783,0.5714,0.8,0.4444,0.4524,0.5167,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 9, 'clf__min_samples_leaf': 6, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
112,DT,31,31,0.5,0.5,0.3529,0.8571,0.5,0.6639,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
113,DT,32,32,0.6154,0.5455,0.375,1.0,0.6061,0.6833,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 10, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
114,DT,33,33,0.5,0.0,0.0,0.0,0.3333,0.2778,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 11, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
115,DT,34,34,0.5,0.4,0.25,1.0,0.4857,0.9,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
116,DT,35,35,0.3,0.2759,1.0,0.16,0.2992,0.58,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
117,DT,36,36,0.7143,0.7647,0.619,1.0,0.7005,0.7846,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 4, 'clf__min_samples_split': 13, 'clf__min_samples_leaf': 4, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
118,DT,37,37,0.5938,0.6977,0.5357,1.0,0.5393,0.6176,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 11, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
119,DT,38,38,0.95,0.963,0.9286,1.0,0.943,0.9121,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 12, 'clf__min_samples_leaf': 8, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
120,DT,39,39,0.7647,0.8333,0.8333,0.8333,0.7167,0.7833,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 3, 'clf__min_samples_leaf': 10, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': None}"
121,DT,40,40,0.8842,0.2667,0.5,0.1818,0.6019,0.579,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
122,DT,41,41,0.7368,0.7368,1.0,0.5833,0.7368,0.7679,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 8, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': None}"
123,RF,MEAN,ALL,0.7136,0.6526,0.6797,0.7227,0.6806,0.8101,N/A,N/A
124,RF,STD,ALL,0.1693,0.2218,0.2414,0.2933,0.1721,0.1769,N/A,N/A
125,XGB,MEAN,ALL,0.7043,0.6413,0.6965,0.6893,0.6735,0.8024,N/A,N/A
126,XGB,STD,ALL,0.1555,0.2069,0.235,0.2851,0.1598,0.1583,N/A,N/A
127,DT,MEAN,ALL,0.669,0.5993,0.5868,0.7209,0.619,0.7232,N/A,N/A
128,DT,STD,ALL,0.1639,0.2595,0.2839,0.331,0.177,0.1574,N/A,N/A
