,Model,Fold,Test_Experiment,Accuracy,F1_Positive,Precision_Positive,Recall_Positive,F1_Macro,AUC,Features_K,Best_Params
70,XGB,30,30,0.375,0.375,1.0,0.2308,0.375,0.859,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__n_estimators': 192, 'clf__max_depth': 3, 'clf__learning_rate': 0.010061028476607987, 'clf__subsample': 0.6499631026399347, 'clf__colsample_bytree': 0.7334404671080642, 'clf__min_child_weight': 1, 'clf__gamma': 3.7780053778866636, 'clf__reg_alpha': 1.9724556941646723, 'clf__reg_lambda': 1.1024108147635625}"
71,XGB,31,31,0.7273,0.6087,0.5,0.7778,0.6997,0.8565,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 147, 'clf__max_depth': 7, 'clf__learning_rate': 0.017739396086755874, 'clf__subsample': 0.683138382030128, 'clf__colsample_bytree': 0.8455865797099811, 'clf__min_child_weight': 3, 'clf__gamma': 4.393135032915165, 'clf__reg_alpha': 1.110757306350024, 'clf__reg_lambda': 1.4403779831352552}"
72,XGB,32,32,0.6667,0.5714,0.4444,0.8,0.6494,0.7538,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 328, 'clf__max_depth': 10, 'clf__learning_rate': 0.014103776223724019, 'clf__subsample': 0.9427262123503531, 'clf__colsample_bytree': 0.6628624789401512, 'clf__min_child_weight': 5, 'clf__gamma': 4.157910168210572, 'clf__reg_alpha': 1.8322532534208733, 'clf__reg_lambda': 0.254397494700535}"
73,XGB,33,33,0.3333,0.0,0.0,0.0,0.25,0.3077,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 71, 'clf__max_depth': 8, 'clf__learning_rate': 0.031987256515723976, 'clf__subsample': 0.8337377980053566, 'clf__colsample_bytree': 0.9250950112600318, 'clf__min_child_weight': 7, 'clf__gamma': 4.027551817926014, 'clf__reg_alpha': 1.5904057189147132, 'clf__reg_lambda': 0.26266789541844704}"
74,XGB,34,34,0.7917,0.0,0.0,0.0,0.4419,0.85,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 338, 'clf__max_depth': 7, 'clf__learning_rate': 0.012443856846727086, 'clf__subsample': 0.7561195862382095, 'clf__colsample_bytree': 0.6940272494670273, 'clf__min_child_weight': 9, 'clf__gamma': 4.973833239454635, 'clf__reg_alpha': 1.992029492971937, 'clf__reg_lambda': 1.2677825347113132}"
75,XGB,35,35,0.2439,0.1622,0.75,0.0909,0.2366,0.4735,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__n_estimators': 412, 'clf__max_depth': 10, 'clf__learning_rate': 0.04444347233304823, 'clf__subsample': 0.9752023125218838, 'clf__colsample_bytree': 0.6023164892257902, 'clf__min_child_weight': 2, 'clf__gamma': 4.211244464882808, 'clf__reg_alpha': 1.8935080386130583, 'clf__reg_lambda': 1.357840042027501}"
76,XGB,36,36,0.6579,0.7234,0.5667,1.0,0.6376,0.8978,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 240, 'clf__max_depth': 9, 'clf__learning_rate': 0.186760563336997, 'clf__subsample': 0.9469696895114444, 'clf__colsample_bytree': 0.8169893207046978, 'clf__min_child_weight': 9, 'clf__gamma': 4.584519950439708, 'clf__reg_alpha': 1.817394462597994, 'clf__reg_lambda': 1.031327969752671}"
77,XGB,37,37,0.6512,0.7273,0.5714,1.0,0.6217,0.75,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 245, 'clf__max_depth': 10, 'clf__learning_rate': 0.02684005018179284, 'clf__subsample': 0.7891675755441003, 'clf__colsample_bytree': 0.773932176505835, 'clf__min_child_weight': 3, 'clf__gamma': 3.101090197718399, 'clf__reg_alpha': 1.9930112985504258, 'clf__reg_lambda': 1.6789519943764992}"
78,XGB,38,38,0.9259,0.9444,0.8947,1.0,0.9167,0.9412,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 183, 'clf__max_depth': 3, 'clf__learning_rate': 0.015642568646912908, 'clf__subsample': 0.7080200141979133, 'clf__colsample_bytree': 0.7155220257323355, 'clf__min_child_weight': 8, 'clf__gamma': 4.240222153535354, 'clf__reg_alpha': 0.4539695475288166, 'clf__reg_lambda': 0.22637702539510712}"
79,XGB,39,39,0.6957,0.7742,0.8,0.75,0.6538,0.7232,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__n_estimators': 393, 'clf__max_depth': 9, 'clf__learning_rate': 0.010179320937682899, 'clf__subsample': 0.8487302980412872, 'clf__colsample_bytree': 0.9412967202885142, 'clf__min_child_weight': 2, 'clf__gamma': 3.7503807703117076, 'clf__reg_alpha': 1.9975453634870852, 'clf__reg_lambda': 1.8470641152100016}"
80,XGB,40,40,0.8976,0.48,0.5455,0.4286,0.7116,0.9197,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 107, 'clf__max_depth': 9, 'clf__learning_rate': 0.016730859790305162, 'clf__subsample': 0.9440163417454057, 'clf__colsample_bytree': 0.6377390132769317, 'clf__min_child_weight': 9, 'clf__gamma': 3.0703545511170667, 'clf__reg_alpha': 1.6926408155874553, 'clf__reg_lambda': 0.4522600440888523}"
81,XGB,41,41,0.6923,0.7647,0.6842,0.8667,0.6601,0.8364,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 243, 'clf__max_depth': 7, 'clf__learning_rate': 0.012425680901253707, 'clf__subsample': 0.7312598553070002, 'clf__colsample_bytree': 0.6844519908062577, 'clf__min_child_weight': 10, 'clf__gamma': 4.730752924983321, 'clf__reg_alpha': 1.896599561722407, 'clf__reg_lambda': 1.7745081647170082}"
82,DT,1,1,0.4194,0.0,0.0,0.0,0.2955,0.5312,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 9, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
83,DT,2,2,0.75,0.625,0.625,0.625,0.7188,0.7656,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 4, 'clf__min_samples_leaf': 10, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': None}"
84,DT,3,3,0.8,0.7333,0.5789,1.0,0.7867,0.7962,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 13, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}"
85,DT,4,4,0.8611,0.8718,0.7727,1.0,0.8601,0.8684,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}"
86,DT,5,5,0.6364,0.5556,1.0,0.3846,0.6239,0.9316,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 10, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
87,DT,6,6,0.8085,0.6667,0.75,0.6,0.7662,0.7531,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 3, 'clf__min_samples_leaf': 9, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
88,DT,7,7,0.7931,0.7692,0.7692,0.7692,0.7909,0.7909,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 15, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
89,DT,8,8,0.7143,0.7647,0.65,0.9286,0.7005,0.7143,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 15, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
90,DT,9,9,0.7843,0.8406,0.7436,0.9667,0.7536,0.7452,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}"
91,DT,10,10,0.8095,0.8462,0.7586,0.9565,0.7981,0.8021,91,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 5, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
92,DT,11,11,0.55,0.0,0.0,0.0,0.3548,0.4625,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 3, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 6, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
93,DT,12,12,0.5385,0.0,0.0,0.0,0.35,0.3902,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
94,DT,13,13,0.4688,0.6047,0.4333,1.0,0.3976,0.5526,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 3, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': None}"
95,DT,14,14,0.6829,0.6977,0.75,0.6522,0.6822,0.6691,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 10, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
96,DT,15,15,0.7895,0.8571,1.0,0.75,0.7286,0.9063,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 3, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
97,DT,16,16,0.68,0.7647,0.7647,0.7647,0.6324,0.8199,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 7, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
98,DT,17,17,0.6538,0.6897,0.625,0.7692,0.6492,0.645,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 12, 'clf__min_samples_leaf': 5, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
99,DT,18,18,0.8667,0.7143,0.6667,0.7692,0.8137,0.8314,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 1, 'clf__min_samples_split': 11, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}"
100,DT,19,19,0.7727,0.7059,0.5455,1.0,0.7603,0.8438,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 3, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
101,DT,20,20,0.5,0.0,0.0,0.0,0.3333,0.5667,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 8, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': None}"
102,DT,21,21,0.7083,0.72,0.5625,1.0,0.7078,0.8333,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 12, 'clf__min_samples_leaf': 4, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
103,DT,22,22,0.6981,0.5556,0.3846,1.0,0.6635,0.814,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 9, 'clf__min_samples_leaf': 8, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
104,DT,23,23,0.9032,0.9362,0.9167,0.9565,0.8681,0.8533,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
105,DT,24,24,0.5526,0.5854,0.4286,0.9231,0.5498,0.8108,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
106,DT,25,25,0.8113,0.7368,1.0,0.5833,0.7949,0.7917,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 3, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
107,DT,26,26,0.8372,0.3636,0.6667,0.25,0.6352,0.9,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 3, 'clf__min_samples_leaf': 4, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
108,DT,27,27,0.7841,0.5957,0.5,0.7368,0.7242,0.7956,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 3, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': None}"
109,DT,28,28,0.8276,0.8718,0.7727,1.0,0.8043,0.8162,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 14, 'clf__min_samples_leaf': 6, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
110,DT,29,29,0.7391,0.75,0.9,0.6429,0.7386,0.8651,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 4, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
111,DT,30,30,0.5,0.5789,0.9167,0.4231,0.4818,0.641,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
112,DT,31,31,0.6364,0.5385,0.4118,0.7778,0.6192,0.6713,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 8, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': None}"
113,DT,32,32,0.6111,0.5882,0.4167,1.0,0.6099,0.7308,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 2, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
114,DT,33,33,0.4,0.1,0.1429,0.0769,0.325,0.3801,all,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 3, 'clf__min_samples_split': 8, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
115,DT,34,34,0.8333,0.0,0.0,0.0,0.4545,0.775,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 11, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
116,DT,35,35,0.2683,0.1667,1.0,0.0909,0.2572,0.5644,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 3, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
117,DT,36,36,0.7105,0.7556,0.6071,1.0,0.7004,0.8473,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 9, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
118,DT,37,37,0.5116,0.6557,0.4878,1.0,0.4079,0.7283,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 9, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
119,DT,38,38,0.8148,0.8718,0.7727,1.0,0.7692,0.75,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 8, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
120,DT,39,39,0.7826,0.8571,0.7895,0.9375,0.7013,0.683,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 9, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
121,DT,40,40,0.8189,0.3429,0.2857,0.4286,0.6189,0.6479,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
122,DT,41,41,0.5769,0.7179,0.5833,0.9333,0.4359,0.5121,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
123,RF,MEAN,ALL,0.7163,0.6472,0.6514,0.723,0.6793,0.8062,N/A,N/A
124,RF,STD,ALL,0.1573,0.2315,0.2473,0.2991,0.1597,0.163,N/A,N/A
125,XGB,MEAN,ALL,0.6881,0.6035,0.6428,0.6516,0.6508,0.8005,N/A,N/A
126,XGB,STD,ALL,0.1522,0.2253,0.2389,0.304,0.1551,0.1576,N/A,N/A
127,DT,MEAN,ALL,0.6879,0.5853,0.5849,0.6755,0.626,0.7268,N/A,N/A
128,DT,STD,ALL,0.1493,0.2824,0.2964,0.3573,0.1732,0.1386,N/A,N/A
