,Model,Fold,Test_Experiment,Accuracy,F1_Positive,Precision_Positive,Recall_Positive,F1_Macro,AUC,Features_K,Best_Params
70,XGB,30,30,0.5556,0.6,1.0,0.4286,0.55,0.8571,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 353, 'clf__max_depth': 8, 'clf__learning_rate': 0.023186450401567006, 'clf__subsample': 0.6728376302674998, 'clf__colsample_bytree': 0.9047959292773671, 'clf__min_child_weight': 10, 'clf__gamma': 4.454773194414289, 'clf__reg_alpha': 1.769439923253746, 'clf__reg_lambda': 1.9114349718952532}"
71,XGB,31,31,0.7,0.5714,0.5,0.6667,0.6703,0.7619,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__n_estimators': 99, 'clf__max_depth': 8, 'clf__learning_rate': 0.06936328312955133, 'clf__subsample': 0.8846793860570441, 'clf__colsample_bytree': 0.7795650657059018, 'clf__min_child_weight': 10, 'clf__gamma': 4.463203685142443, 'clf__reg_alpha': 1.280569756336856, 'clf__reg_lambda': 0.1822140830419288}"
72,XGB,32,32,0.8,0.8,0.6667,1.0,0.8,1.0,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__n_estimators': 210, 'clf__max_depth': 5, 'clf__learning_rate': 0.06333268775321842, 'clf__subsample': 0.6563696899899051, 'clf__colsample_bytree': 0.9208787923016158, 'clf__min_child_weight': 1, 'clf__gamma': 4.9344346830025865, 'clf__reg_alpha': 1.5444895385933148, 'clf__reg_lambda': 0.3974313630683448}"
73,XGB,33,33,0.2222,0.0,0.0,0.0,0.1818,0.3,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__n_estimators': 468, 'clf__max_depth': 9, 'clf__learning_rate': 0.010227201426484523, 'clf__subsample': 0.971036644797337, 'clf__colsample_bytree': 0.624751784577219, 'clf__min_child_weight': 5, 'clf__gamma': 4.338797349563476, 'clf__reg_alpha': 1.657518465519172, 'clf__reg_lambda': 1.9928270533956391}"
74,XGB,34,34,0.8571,0.0,0.0,0.0,0.4615,1.0,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 283, 'clf__max_depth': 7, 'clf__learning_rate': 0.10445466379820519, 'clf__subsample': 0.9399078289026249, 'clf__colsample_bytree': 0.732078156569666, 'clf__min_child_weight': 3, 'clf__gamma': 2.6928021454033484, 'clf__reg_alpha': 1.8601907464720389, 'clf__reg_lambda': 1.6016386546778294}"
75,XGB,35,35,0.1667,0.0,0.0,0.0,0.1429,0.6,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 79, 'clf__max_depth': 4, 'clf__learning_rate': 0.026539996393412625, 'clf__subsample': 0.8268017308689806, 'clf__colsample_bytree': 0.6887149608197191, 'clf__min_child_weight': 1, 'clf__gamma': 4.659913895261038, 'clf__reg_alpha': 0.5495930438842208, 'clf__reg_lambda': 0.6057209614565172}"
76,XGB,36,36,0.6364,0.7143,0.5556,1.0,0.6071,0.9333,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__n_estimators': 211, 'clf__max_depth': 4, 'clf__learning_rate': 0.019012830314095435, 'clf__subsample': 0.6243938145041507, 'clf__colsample_bytree': 0.6856421752807537, 'clf__min_child_weight': 7, 'clf__gamma': 4.467649680402445, 'clf__reg_alpha': 0.8217445302142274, 'clf__reg_lambda': 1.896824691508313}"
77,XGB,37,37,0.6923,0.75,0.6,1.0,0.675,0.881,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__n_estimators': 440, 'clf__max_depth': 9, 'clf__learning_rate': 0.02748700226545137, 'clf__subsample': 0.6543668010708925, 'clf__colsample_bytree': 0.8536051970294886, 'clf__min_child_weight': 7, 'clf__gamma': 4.289944634914191, 'clf__reg_alpha': 1.4858569417517058, 'clf__reg_lambda': 1.4004765943020279}"
78,XGB,38,38,0.875,0.9091,0.8333,1.0,0.8545,1.0,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 316, 'clf__max_depth': 11, 'clf__learning_rate': 0.043288999799311875, 'clf__subsample': 0.7918706680586924, 'clf__colsample_bytree': 0.6303019456216306, 'clf__min_child_weight': 4, 'clf__gamma': 2.1978275873046833, 'clf__reg_alpha': 1.657518465519172, 'clf__reg_lambda': 1.7194044659119503}"
79,XGB,39,39,0.7143,0.8,0.8,0.8,0.65,0.8,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__n_estimators': 416, 'clf__max_depth': 8, 'clf__learning_rate': 0.020797414561170947, 'clf__subsample': 0.8554397943291426, 'clf__colsample_bytree': 0.7975041815067541, 'clf__min_child_weight': 3, 'clf__gamma': 4.635624644123757, 'clf__reg_alpha': 1.6781006972124886, 'clf__reg_lambda': 1.09652423977708}"
80,XGB,40,40,0.8947,0.5,0.5,0.5,0.7206,0.9191,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__n_estimators': 470, 'clf__max_depth': 3, 'clf__learning_rate': 0.07836112398535135, 'clf__subsample': 0.8293468114046283, 'clf__colsample_bytree': 0.9701609888363496, 'clf__min_child_weight': 3, 'clf__gamma': 4.022912777663939, 'clf__reg_alpha': 1.8753049571407854, 'clf__reg_lambda': 1.5716170321715919}"
81,XGB,41,41,0.625,0.7273,0.6667,0.8,0.5636,0.7,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 348, 'clf__max_depth': 8, 'clf__learning_rate': 0.012341193956793714, 'clf__subsample': 0.841433063340509, 'clf__colsample_bytree': 0.7178348576184571, 'clf__min_child_weight': 2, 'clf__gamma': 4.581622534987115, 'clf__reg_alpha': 1.997502349857874, 'clf__reg_lambda': 1.3092843411287154}"
82,DT,1,1,0.5556,0.5,0.6667,0.4,0.55,0.575,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
83,DT,2,2,0.5714,0.5714,0.4,1.0,0.5714,0.85,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 9, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
84,DT,3,3,0.5,0.4,0.2857,0.6667,0.4857,0.5741,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 12, 'clf__min_samples_leaf': 9, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': 'balanced'}"
85,DT,4,4,0.7273,0.7692,0.625,1.0,0.7179,0.8667,91,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 5, 'clf__min_samples_split': 12, 'clf__min_samples_leaf': 7, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': None}"
86,DT,5,5,0.4286,0.0,0.0,0.0,0.3,0.75,all,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 18, 'clf__min_samples_split': 13, 'clf__min_samples_leaf': 10, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': 'balanced'}"
87,DT,6,6,0.7857,0.5714,0.6667,0.5,0.7143,0.775,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 9, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
88,DT,7,7,0.5556,0.0,0.0,0.0,0.3571,0.6,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 9, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
89,DT,8,8,0.625,0.7273,0.5714,1.0,0.5636,0.6875,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
90,DT,9,9,0.6667,0.7619,0.6667,0.8889,0.6032,0.6111,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 11, 'clf__min_samples_leaf': 7, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
91,DT,10,10,0.6923,0.75,0.6667,0.8571,0.675,0.6786,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}"
92,DT,11,11,0.3889,0.4211,0.3077,0.6667,0.387,0.4583,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 7, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}"
93,DT,12,12,0.4,0.4706,0.3636,0.6667,0.3891,0.4167,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 9, 'clf__min_samples_leaf': 9, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
94,DT,13,13,0.6,0.5,0.5,0.5,0.5833,0.5833,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 7, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 7, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': 'balanced'}"
95,DT,14,14,0.6667,0.7143,0.7143,0.7143,0.6571,0.7143,all,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 2, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': None}"
96,DT,15,15,0.8333,0.8889,1.0,0.8,0.7778,0.9,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 4, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 8, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': 'balanced'}"
97,DT,16,16,0.8571,0.9091,1.0,0.8333,0.7879,0.9167,91,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 11, 'clf__min_samples_leaf': 6, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}"
98,DT,17,17,0.625,0.6667,0.6,0.75,0.619,0.625,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 7, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}"
99,DT,18,18,0.9444,0.8889,0.8,1.0,0.9259,0.9643,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 6, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
100,DT,19,19,0.7143,0.5,0.3333,1.0,0.65,0.8333,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 10, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
101,DT,20,20,0.6667,0.6667,0.6667,0.6667,0.6667,0.6667,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 3, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
102,DT,21,21,0.7143,0.6667,0.6667,0.6667,0.7083,0.7917,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 11, 'clf__min_samples_leaf': 7, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': 'balanced'}"
103,DT,22,22,0.6875,0.5455,0.375,1.0,0.6537,0.8077,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 14, 'clf__min_samples_leaf': 5, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}"
104,DT,23,23,0.6667,0.7273,1.0,0.5714,0.6494,0.9286,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 6, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
105,DT,24,24,0.6364,0.6667,0.5,1.0,0.6333,0.7143,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 12, 'clf__min_samples_leaf': 4, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
106,DT,25,25,0.875,0.8333,1.0,0.7143,0.8667,0.7778,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
107,DT,26,26,0.8462,0.0,0.0,0.0,0.4583,0.9091,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 3, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}"
108,DT,27,27,0.5769,0.5217,0.3529,1.0,0.5712,0.9375,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 4, 'clf__min_samples_split': 4, 'clf__min_samples_leaf': 9, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': None}"
109,DT,28,28,0.6667,0.7692,0.625,1.0,0.5846,0.625,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
110,DT,29,29,0.7143,0.6667,1.0,0.5,0.7083,0.9167,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 9, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': None}"
111,DT,30,30,0.7778,0.8571,0.8571,0.8571,0.6786,0.7143,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 14, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
112,DT,31,31,0.6,0.5,0.4,0.6667,0.5833,0.619,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 6, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
113,DT,32,32,0.8,0.8,0.6667,1.0,0.8,0.8333,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}"
114,DT,33,33,0.2222,0.0,0.0,0.0,0.1818,0.2,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 13, 'clf__min_samples_leaf': 9, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
115,DT,34,34,0.2857,0.2857,0.1667,1.0,0.2857,0.5833,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 10, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': 'balanced'}"
116,DT,35,35,0.25,0.1818,1.0,0.1,0.2448,0.6,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
117,DT,36,36,0.4545,0.625,0.4545,1.0,0.3125,0.5,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 1, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 6, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
118,DT,37,37,0.6154,0.7059,0.5455,1.0,0.5752,0.6429,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 9, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}"
119,DT,38,38,0.875,0.9091,0.8333,1.0,0.8545,0.8333,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 6, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
120,DT,39,39,0.8571,0.9091,0.8333,1.0,0.7879,0.75,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 10, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': 'balanced'}"
121,DT,40,40,0.8421,0.4,0.3333,0.5,0.6545,0.7647,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 1, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
122,DT,41,41,0.625,0.7692,0.625,1.0,0.3846,0.5,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 3, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
123,RF,MEAN,ALL,0.7227,0.6465,0.6633,0.7176,0.6831,0.8106,N/A,N/A
124,RF,STD,ALL,0.2075,0.2825,0.3063,0.3252,0.2138,0.2145,N/A,N/A
125,XGB,MEAN,ALL,0.7018,0.6042,0.6496,0.6399,0.6585,0.809,N/A,N/A
126,XGB,STD,ALL,0.1983,0.272,0.3131,0.3296,0.2001,0.2105,N/A,N/A
127,DT,MEAN,ALL,0.6437,0.5858,0.5627,0.7192,0.5892,0.7072,N/A,N/A
128,DT,STD,ALL,0.1743,0.2604,0.292,0.3215,0.1782,0.1641,N/A,N/A
