,Model,Fold,Test_Experiment,Accuracy,F1_Positive,Precision_Positive,Recall_Positive,F1_Macro,AUC,Features_K,Best_Params
70,XGB,30,30,0.5,0.5556,1.0,0.3846,0.4921,1.0,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__n_estimators': 315, 'clf__max_depth': 5, 'clf__learning_rate': 0.0626878688784294, 'clf__subsample': 0.6714107176085895, 'clf__colsample_bytree': 0.7017882423461942, 'clf__min_child_weight': 3, 'clf__gamma': 4.570084415195984, 'clf__reg_alpha': 1.7160287150963325, 'clf__reg_lambda': 0.1495038973752727}"
71,XGB,31,31,0.6471,0.5,0.375,0.75,0.6136,0.8462,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__n_estimators': 143, 'clf__max_depth': 10, 'clf__learning_rate': 0.01558360854235597, 'clf__subsample': 0.7919860673117376, 'clf__colsample_bytree': 0.7692095593922383, 'clf__min_child_weight': 7, 'clf__gamma': 2.2449850733138534, 'clf__reg_alpha': 0.4049237709542614, 'clf__reg_lambda': 1.1241755243242464}"
72,XGB,32,32,0.6667,0.6667,0.5,1.0,0.6667,0.7778,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 353, 'clf__max_depth': 8, 'clf__learning_rate': 0.019781178507593124, 'clf__subsample': 0.8558544303723037, 'clf__colsample_bytree': 0.6850750565909757, 'clf__min_child_weight': 3, 'clf__gamma': 3.7481832053930497, 'clf__reg_alpha': 0.8763219384951512, 'clf__reg_lambda': 1.0292753379786106}"
73,XGB,33,33,0.2667,0.0,0.0,0.0,0.2105,0.3571,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__n_estimators': 400, 'clf__max_depth': 10, 'clf__learning_rate': 0.06662964089981759, 'clf__subsample': 0.7298897991922271, 'clf__colsample_bytree': 0.9065524832636909, 'clf__min_child_weight': 2, 'clf__gamma': 4.9626834684889465, 'clf__reg_alpha': 1.5067927992828283, 'clf__reg_lambda': 0.194540477349616}"
74,XGB,34,34,0.8333,0.0,0.0,0.0,0.4545,1.0,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__n_estimators': 95, 'clf__max_depth': 4, 'clf__learning_rate': 0.01469695551931649, 'clf__subsample': 0.8108902447207388, 'clf__colsample_bytree': 0.6211630757377207, 'clf__min_child_weight': 9, 'clf__gamma': 0.6346680126154114, 'clf__reg_alpha': 0.15088096336323625, 'clf__reg_lambda': 0.28320125390838263}"
75,XGB,35,35,0.2381,0.0,0.0,0.0,0.1923,0.3125,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__n_estimators': 223, 'clf__max_depth': 6, 'clf__learning_rate': 0.05352479590985545, 'clf__subsample': 0.8460748306454274, 'clf__colsample_bytree': 0.9047959292773671, 'clf__min_child_weight': 9, 'clf__gamma': 3.865540363881638, 'clf__reg_alpha': 0.9958683725786727, 'clf__reg_lambda': 0.977522285086644}"
76,XGB,36,36,0.6842,0.75,0.6,1.0,0.6607,0.9333,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__n_estimators': 406, 'clf__max_depth': 11, 'clf__learning_rate': 0.0122005751318649, 'clf__subsample': 0.9750009752464918, 'clf__colsample_bytree': 0.6526461037153555, 'clf__min_child_weight': 6, 'clf__gamma': 4.930542590102861, 'clf__reg_alpha': 0.6330740040703736, 'clf__reg_lambda': 1.5295122445776919}"
77,XGB,37,37,0.6818,0.7407,0.5882,1.0,0.6645,0.8583,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__n_estimators': 153, 'clf__max_depth': 3, 'clf__learning_rate': 0.029031380056691838, 'clf__subsample': 0.8340249014476585, 'clf__colsample_bytree': 0.7355618306989937, 'clf__min_child_weight': 9, 'clf__gamma': 3.825207422464065, 'clf__reg_alpha': 0.6341713659891912, 'clf__reg_lambda': 0.4527894612558261}"
78,XGB,38,38,0.8571,0.8889,0.8,1.0,0.8444,0.9583,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__n_estimators': 256, 'clf__max_depth': 6, 'clf__learning_rate': 0.015448021009323356, 'clf__subsample': 0.7003715695682043, 'clf__colsample_bytree': 0.8334098961182501, 'clf__min_child_weight': 3, 'clf__gamma': 4.422799538405895, 'clf__reg_alpha': 0.7928145873565368, 'clf__reg_lambda': 1.7024145108330426}"
79,XGB,39,39,0.9167,0.9412,0.8889,1.0,0.8992,0.8125,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__n_estimators': 476, 'clf__max_depth': 10, 'clf__learning_rate': 0.011029539618590161, 'clf__subsample': 0.9947127635757649, 'clf__colsample_bytree': 0.6047606839380596, 'clf__min_child_weight': 5, 'clf__gamma': 4.994720633222883, 'clf__reg_alpha': 1.3660681759802678, 'clf__reg_lambda': 1.9449454545330427}"
80,XGB,40,40,0.9062,0.5,0.6,0.4286,0.7241,0.8897,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 359, 'clf__max_depth': 6, 'clf__learning_rate': 0.02142341517649963, 'clf__subsample': 0.7149008843279063, 'clf__colsample_bytree': 0.6441091609771488, 'clf__min_child_weight': 3, 'clf__gamma': 3.9741368101481513, 'clf__reg_alpha': 1.9780931130655506, 'clf__reg_lambda': 0.9858961951802424}"
81,XGB,41,41,0.6923,0.75,0.6667,0.8571,0.675,0.8571,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 371, 'clf__max_depth': 4, 'clf__learning_rate': 0.04599838789755244, 'clf__subsample': 0.9436521549438739, 'clf__colsample_bytree': 0.7601665792419039, 'clf__min_child_weight': 8, 'clf__gamma': 4.373802281986438, 'clf__reg_alpha': 1.9732064351047331, 'clf__reg_lambda': 1.391773610875526}"
82,DT,1,1,0.6875,0.5455,1.0,0.375,0.6537,0.6562,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 4, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
83,DT,2,2,0.8333,0.8,0.6667,1.0,0.8286,0.875,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 12, 'clf__min_samples_leaf': 8, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
84,DT,3,3,0.75,0.6667,0.5556,0.8333,0.7333,0.8512,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
85,DT,4,4,0.8333,0.8421,0.7273,1.0,0.8328,0.85,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 9, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': None}"
86,DT,5,5,0.8182,0.8333,0.8333,0.8333,0.8167,0.8833,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 2, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
87,DT,6,6,0.8333,0.6667,1.0,0.5,0.7778,0.8945,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 5, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': None}"
88,DT,7,7,0.9333,0.9333,0.875,1.0,0.9333,0.9375,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 4, 'clf__min_samples_split': 14, 'clf__min_samples_leaf': 9, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
89,DT,8,8,0.7143,0.7778,0.6364,1.0,0.6889,0.7143,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 14, 'clf__min_samples_leaf': 3, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': None}"
90,DT,9,9,0.6538,0.7429,0.65,0.8667,0.6067,0.6333,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
91,DT,10,10,0.6667,0.72,0.6923,0.75,0.6541,0.6528,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 9, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': None}"
92,DT,11,11,0.6333,0.6452,0.4762,1.0,0.6329,0.6975,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 15, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
93,DT,12,12,0.2692,0.3448,0.2778,0.4545,0.2594,0.2818,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 11, 'clf__min_samples_leaf': 3, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
94,DT,13,13,0.6875,0.7059,0.6,0.8571,0.6863,0.7063,91,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 5, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
95,DT,14,14,0.7143,0.75,0.75,0.75,0.7083,0.7083,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 6, 'clf__min_samples_leaf': 9, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': None}"
96,DT,15,15,1.0,1.0,1.0,1.0,1.0,1.0,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 9, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
97,DT,16,16,0.8462,0.9,0.8182,1.0,0.7833,0.7222,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 1, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': None}"
98,DT,17,17,0.6154,0.6667,0.625,0.7143,0.6061,0.4643,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 4, 'clf__min_samples_split': 6, 'clf__min_samples_leaf': 7, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
99,DT,18,18,0.8667,0.7778,0.6364,1.0,0.8413,0.9255,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 4, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 9, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
100,DT,19,19,0.8182,0.5,1.0,0.3333,0.6944,0.8333,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 4, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 5, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': None}"
101,DT,20,20,0.5455,0.5455,0.5,0.6,0.5455,0.55,91,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 6, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': None}"
102,DT,21,21,0.6667,0.6667,0.5,1.0,0.6667,0.75,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 11, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
103,DT,22,22,0.6667,0.5263,0.3571,1.0,0.6346,0.7955,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 15, 'clf__min_samples_leaf': 6, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
104,DT,23,23,1.0,1.0,1.0,1.0,1.0,1.0,91,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 12, 'clf__min_samples_leaf': 5, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
105,DT,24,24,0.6842,0.625,0.5556,0.7143,0.6761,0.744,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
106,DT,25,25,0.8519,0.8,1.0,0.6667,0.8412,0.8333,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 9, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': None}"
107,DT,26,26,0.8182,0.6667,0.5,1.0,0.7708,0.8889,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
108,DT,27,27,0.5909,0.5,0.3333,1.0,0.5769,0.8571,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
109,DT,28,28,0.8667,0.8889,0.8,1.0,0.8611,0.8571,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 9, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
110,DT,29,29,0.8333,0.8333,1.0,0.7143,0.8333,0.8571,all,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 1, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 4, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': None}"
111,DT,30,30,0.625,0.7692,0.7692,0.7692,0.3846,0.3846,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 11, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
112,DT,31,31,0.8235,0.7273,0.5714,1.0,0.7984,0.8846,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 12, 'clf__min_samples_leaf': 5, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
113,DT,32,32,0.6667,0.6667,0.5,1.0,0.6667,0.75,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
114,DT,33,33,0.4,0.1818,0.25,0.1429,0.3541,0.3214,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 4, 'clf__min_samples_leaf': 10, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': None}"
115,DT,34,34,0.3333,0.3333,0.2,1.0,0.3333,0.6,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
116,DT,35,35,0.4286,0.4,1.0,0.25,0.4273,0.55,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 14, 'clf__min_samples_leaf': 8, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
117,DT,36,36,0.6316,0.72,0.5625,1.0,0.5908,0.8833,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 4, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 6, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': 'balanced'}"
118,DT,37,37,0.5909,0.6897,0.5263,1.0,0.5448,0.625,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 11, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
119,DT,38,38,0.8571,0.8889,0.8,1.0,0.8444,0.8333,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 1, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
120,DT,39,39,0.8333,0.8889,0.8,1.0,0.7778,0.75,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 6, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
121,DT,40,40,0.875,0.3333,0.4,0.2857,0.6322,0.8195,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 3, 'clf__min_samples_split': 6, 'clf__min_samples_leaf': 6, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': None}"
122,DT,41,41,0.6154,0.7059,0.6,0.8571,0.5752,0.5952,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 4, 'clf__min_samples_leaf': 9, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
123,RF,MEAN,ALL,0.7281,0.6527,0.6601,0.7198,0.6944,0.8232,N/A,N/A
124,RF,STD,ALL,0.1599,0.2428,0.277,0.3081,0.1689,0.1719,N/A,N/A
125,XGB,MEAN,ALL,0.6966,0.629,0.6416,0.7015,0.6644,0.8174,N/A,N/A
126,XGB,STD,ALL,0.1797,0.24,0.2739,0.3179,0.1809,0.1925,N/A,N/A
127,DT,MEAN,ALL,0.7166,0.6872,0.667,0.8114,0.6847,0.7419,N/A,N/A
128,DT,STD,ALL,0.1655,0.1871,0.2293,0.252,0.1705,0.1718,N/A,N/A
