,Model,Fold,Test_Experiment,Accuracy,F1_Positive,Precision_Positive,Recall_Positive,F1_Macro,AUC,Features_K,Best_Params
70,XGB,30,30,0.5,0.5,1.0,0.3333,0.5,1.0,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__n_estimators': 147, 'clf__max_depth': 5, 'clf__learning_rate': 0.039108913612204844, 'clf__subsample': 0.6172803398163924, 'clf__colsample_bytree': 0.8585481019465645, 'clf__min_child_weight': 8, 'clf__gamma': 4.234857431726652, 'clf__reg_alpha': 1.6791549776211063, 'clf__reg_lambda': 1.24969635445549}"
71,XGB,31,31,0.5,0.25,0.25,0.25,0.4375,0.4375,91,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__n_estimators': 440, 'clf__max_depth': 8, 'clf__learning_rate': 0.09808971842239712, 'clf__subsample': 0.9151597229503301, 'clf__colsample_bytree': 0.6022722669630022, 'clf__min_child_weight': 3, 'clf__gamma': 4.512874330522005, 'clf__reg_alpha': 1.0437452794922926, 'clf__reg_lambda': 1.7630977631895517}"
72,XGB,32,32,0.7143,0.6667,0.5,1.0,0.7083,0.7,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 408, 'clf__max_depth': 11, 'clf__learning_rate': 0.07700289234482109, 'clf__subsample': 0.959549999471041, 'clf__colsample_bytree': 0.9182919016279462, 'clf__min_child_weight': 4, 'clf__gamma': 3.4017168598047265, 'clf__reg_alpha': 1.1171030291149442, 'clf__reg_lambda': 0.8009518812719836}"
73,XGB,33,33,0.3636,0.0,0.0,0.0,0.2667,0.3571,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 287, 'clf__max_depth': 11, 'clf__learning_rate': 0.0115382074167856, 'clf__subsample': 0.6319070546703083, 'clf__colsample_bytree': 0.7052181420376965, 'clf__min_child_weight': 1, 'clf__gamma': 3.774749164335228, 'clf__reg_alpha': 1.573702977958916, 'clf__reg_lambda': 1.9399569106946402}"
74,XGB,34,34,0.7778,0.6667,0.5,1.0,0.75,0.8571,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__n_estimators': 499, 'clf__max_depth': 11, 'clf__learning_rate': 0.016339445237075246, 'clf__subsample': 0.9552861736902596, 'clf__colsample_bytree': 0.6332019891975018, 'clf__min_child_weight': 3, 'clf__gamma': 4.271759034525159, 'clf__reg_alpha': 1.0667731571239438, 'clf__reg_lambda': 1.8089039267134408}"
75,XGB,35,35,0.1333,0.0,0.0,0.0,0.1176,0.4231,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__n_estimators': 355, 'clf__max_depth': 11, 'clf__learning_rate': 0.02071953683979122, 'clf__subsample': 0.6982059655353222, 'clf__colsample_bytree': 0.8696729696537576, 'clf__min_child_weight': 2, 'clf__gamma': 3.875278728669202, 'clf__reg_alpha': 0.8768794198043149, 'clf__reg_lambda': 0.7210400862924212}"
76,XGB,36,36,0.6429,0.7059,0.5455,1.0,0.6257,0.8854,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 396, 'clf__max_depth': 6, 'clf__learning_rate': 0.06803441681300809, 'clf__subsample': 0.8403817055388293, 'clf__colsample_bytree': 0.6240414889845032, 'clf__min_child_weight': 5, 'clf__gamma': 4.969712915829923, 'clf__reg_alpha': 1.966714731609242, 'clf__reg_lambda': 1.5286812221717443}"
77,XGB,37,37,0.6875,0.7619,0.6154,1.0,0.6537,0.8125,all,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__n_estimators': 256, 'clf__max_depth': 5, 'clf__learning_rate': 0.012509568165702714, 'clf__subsample': 0.8987702972643092, 'clf__colsample_bytree': 0.7358736367739609, 'clf__min_child_weight': 2, 'clf__gamma': 4.575892318512524, 'clf__reg_alpha': 1.867290802232714, 'clf__reg_lambda': 1.8613565383505388}"
78,XGB,38,38,0.9,0.9231,0.8571,1.0,0.8901,0.8958,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__n_estimators': 294, 'clf__max_depth': 6, 'clf__learning_rate': 0.24174883658514168, 'clf__subsample': 0.9744353483325722, 'clf__colsample_bytree': 0.6256327929142194, 'clf__min_child_weight': 5, 'clf__gamma': 4.4749717163100495, 'clf__reg_alpha': 1.5196163568963246, 'clf__reg_lambda': 1.2178156643953497}"
79,XGB,39,39,0.7778,0.8333,0.8333,0.8333,0.75,0.7222,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__n_estimators': 68, 'clf__max_depth': 6, 'clf__learning_rate': 0.045193512377154944, 'clf__subsample': 0.662262532029394, 'clf__colsample_bytree': 0.6624097787538372, 'clf__min_child_weight': 7, 'clf__gamma': 4.973833239454635, 'clf__reg_alpha': 1.885136801600984, 'clf__reg_lambda': 0.19325235705724322}"
80,XGB,40,40,0.8958,0.5455,0.6,0.5,0.7433,0.9127,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__n_estimators': 255, 'clf__max_depth': 7, 'clf__learning_rate': 0.10196735159583117, 'clf__subsample': 0.9180537196364993, 'clf__colsample_bytree': 0.675602593832624, 'clf__min_child_weight': 2, 'clf__gamma': 4.087880626295677, 'clf__reg_alpha': 1.7972133994794945, 'clf__reg_lambda': 0.7493088635673132}"
81,XGB,41,41,0.7,0.7692,0.7143,0.8333,0.6703,0.8333,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 477, 'clf__max_depth': 6, 'clf__learning_rate': 0.01339140450627587, 'clf__subsample': 0.7160742754499624, 'clf__colsample_bytree': 0.6652186554577397, 'clf__min_child_weight': 10, 'clf__gamma': 3.716671434851786, 'clf__reg_alpha': 1.8989548053494283, 'clf__reg_lambda': 0.28994253808871756}"
82,DT,1,1,0.6667,0.75,0.6,1.0,0.625,0.5833,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 6, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': 'balanced'}"
83,DT,2,2,0.7778,0.75,0.6,1.0,0.775,0.8333,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 3, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': None}"
84,DT,3,3,0.8,0.6667,0.6,0.75,0.7619,0.8409,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
85,DT,4,4,0.7143,0.75,0.6667,0.8571,0.7083,0.7551,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 5, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
86,DT,5,5,0.625,0.5714,1.0,0.4,0.619,0.9,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}"
87,DT,6,6,0.9444,0.9231,0.8571,1.0,0.9398,0.9583,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 5, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
88,DT,7,7,0.9091,0.8889,1.0,0.8,0.906,0.9333,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 12, 'clf__min_samples_leaf': 9, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': None}"
89,DT,8,8,0.7,0.7692,0.625,1.0,0.6703,0.68,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 3, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': None}"
90,DT,9,9,0.8421,0.88,0.7857,1.0,0.8246,0.8125,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 11, 'clf__min_samples_leaf': 8, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': None}"
91,DT,10,10,0.6875,0.7059,0.6667,0.75,0.6863,0.7344,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 5, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
92,DT,11,11,0.5217,0.4762,0.3571,0.7143,0.5181,0.5848,all,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 6, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
93,DT,12,12,0.3684,0.4545,0.3571,0.625,0.3523,0.2614,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
94,DT,13,13,0.4167,0.5882,0.4167,1.0,0.2941,0.5,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 1, 'clf__min_samples_split': 14, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
95,DT,14,14,0.7333,0.8,0.6667,1.0,0.7,0.7946,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 12, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
96,DT,15,15,0.5714,0.7273,1.0,0.5714,0.3636,0.0,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 14, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
97,DT,16,16,0.7778,0.8571,0.75,1.0,0.6786,0.6667,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}"
98,DT,17,17,0.7,0.5714,0.6667,0.5,0.6703,0.7917,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 8, 'clf__min_samples_leaf': 5, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
99,DT,18,18,0.6957,0.5882,0.4167,1.0,0.6734,0.8056,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 6, 'clf__min_samples_leaf': 4, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': 'balanced'}"
100,DT,19,19,0.625,0.5714,0.4,1.0,0.619,0.75,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 11, 'clf__min_samples_leaf': 8, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': None}"
101,DT,20,20,0.5,0.6,0.5,0.75,0.4667,0.5312,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 6, 'clf__min_samples_leaf': 6, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': 'balanced'}"
102,DT,21,21,0.5556,0.6,0.4286,1.0,0.55,0.8889,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 6, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': 'balanced'}"
103,DT,22,22,0.6,0.4286,0.2727,1.0,0.5604,0.9216,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 6, 'clf__min_samples_split': 9, 'clf__min_samples_leaf': 9, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': 'balanced'}"
104,DT,23,23,0.9167,0.9412,0.8889,1.0,0.8992,0.875,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 4, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}"
105,DT,24,24,0.7143,0.7143,0.5556,1.0,0.7143,0.7778,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 8, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
106,DT,25,25,0.75,0.6154,1.0,0.4444,0.7151,0.7222,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 9, 'clf__min_samples_leaf': 5, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}"
107,DT,26,26,0.3125,0.3529,0.2143,1.0,0.3098,0.5769,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 1, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': 'balanced'}"
108,DT,27,27,0.7879,0.6316,0.5,0.8571,0.7413,0.8132,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 5, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
109,DT,28,28,0.8182,0.8571,0.75,1.0,0.8036,0.8,all,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': None}"
110,DT,29,29,0.5556,0.6,0.6,0.6,0.55,0.55,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 10, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
111,DT,30,30,0.75,0.8,1.0,0.6667,0.7333,0.8333,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 12, 'clf__min_samples_leaf': 9, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
112,DT,31,31,0.4167,0.3636,0.2857,0.5,0.4126,0.4844,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 11, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
113,DT,32,32,0.5714,0.4,0.3333,0.5,0.5333,0.5,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 9, 'clf__min_samples_leaf': 6, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
114,DT,33,33,0.4545,0.4,0.3333,0.5,0.45,0.5893,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 13, 'clf__min_samples_leaf': 9, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
115,DT,34,34,0.6667,0.4,0.3333,0.5,0.5846,0.6071,91,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 1, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 10, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': None}"
116,DT,35,35,0.2,0.1429,1.0,0.0769,0.1964,0.5769,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 7, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': None}"
117,DT,36,36,0.5714,0.6667,0.5,1.0,0.5333,0.625,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 14, 'clf__min_samples_leaf': 3, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
118,DT,37,37,0.6875,0.7619,0.6154,1.0,0.6537,0.6875,91,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 9, 'clf__min_samples_leaf': 10, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
119,DT,38,38,0.8,0.8333,0.8333,0.8333,0.7917,0.8542,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 8, 'clf__min_samples_leaf': 5, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
120,DT,39,39,0.7778,0.8571,0.75,1.0,0.6786,0.6667,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 10, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
121,DT,40,40,0.5417,0.3529,0.2143,1.0,0.4991,0.7381,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 14, 'clf__min_samples_leaf': 7, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
122,DT,41,41,0.6,0.75,0.6,1.0,0.375,0.5,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 6, 'clf__min_samples_leaf': 9, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
123,RF,MEAN,ALL,0.6887,0.619,0.6417,0.682,0.6597,0.7924,N/A,N/A
124,RF,STD,ALL,0.1836,0.2397,0.2782,0.3113,0.1926,0.2195,N/A,N/A
125,XGB,MEAN,ALL,0.6767,0.5777,0.6421,0.6372,0.6357,0.7705,N/A,N/A
126,XGB,STD,ALL,0.175,0.2595,0.296,0.3447,0.1899,0.2139,N/A,N/A
127,DT,MEAN,ALL,0.6494,0.6429,0.6083,0.8097,0.6131,0.6904,N/A,N/A
128,DT,STD,ALL,0.1647,0.1878,0.239,0.2376,0.1745,0.1882,N/A,N/A
