,Model,Fold,Test_Experiment,Accuracy,F1_Positive,Precision_Positive,Recall_Positive,F1_Macro,AUC,Features_K,Best_Params
70,XGB,30,30,0.4796,0.5234,0.9333,0.3636,0.4752,0.8015,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__n_estimators': 217, 'clf__max_depth': 3, 'clf__learning_rate': 0.019842242223976587, 'clf__subsample': 0.620687307634763, 'clf__colsample_bytree': 0.7570604980906233, 'clf__min_child_weight': 9, 'clf__gamma': 3.533143442902496, 'clf__reg_alpha': 1.9200095705899758, 'clf__reg_lambda': 1.3511839351898098}"
71,XGB,31,31,0.6765,0.5352,0.4419,0.6786,0.6435,0.7418,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__n_estimators': 188, 'clf__max_depth': 3, 'clf__learning_rate': 0.012617560233400979, 'clf__subsample': 0.6250375735536705, 'clf__colsample_bytree': 0.7679068630146137, 'clf__min_child_weight': 6, 'clf__gamma': 1.1790772195195423, 'clf__reg_alpha': 1.6219803883908974, 'clf__reg_lambda': 1.1061666236189671}"
72,XGB,32,32,0.7069,0.6047,0.4643,0.8667,0.6859,0.7814,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__n_estimators': 93, 'clf__max_depth': 9, 'clf__learning_rate': 0.016884992115986344, 'clf__subsample': 0.784470702307805, 'clf__colsample_bytree': 0.6383602429532138, 'clf__min_child_weight': 7, 'clf__gamma': 2.0682946837787233, 'clf__reg_alpha': 1.657518465519172, 'clf__reg_lambda': 0.4485564399824644}"
73,XGB,33,33,0.4086,0.0351,0.05,0.027,0.3044,0.362,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 156, 'clf__max_depth': 11, 'clf__learning_rate': 0.012657962276702257, 'clf__subsample': 0.6440564510525937, 'clf__colsample_bytree': 0.7590453315181187, 'clf__min_child_weight': 3, 'clf__gamma': 4.360739488018584, 'clf__reg_alpha': 1.9938094374434854, 'clf__reg_lambda': 0.8004955724585501}"
74,XGB,34,34,0.7632,0.1818,0.2,0.1667,0.5217,0.8047,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__n_estimators': 82, 'clf__max_depth': 3, 'clf__learning_rate': 0.03679864496550647, 'clf__subsample': 0.8297965971070286, 'clf__colsample_bytree': 0.6772872244223784, 'clf__min_child_weight': 9, 'clf__gamma': 4.22832164634742, 'clf__reg_alpha': 0.3719908868570589, 'clf__reg_lambda': 1.2730532243606547}"
75,XGB,35,35,0.254,0.1132,0.6667,0.0619,0.2347,0.3573,91,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__n_estimators': 186, 'clf__max_depth': 3, 'clf__learning_rate': 0.02434769364171211, 'clf__subsample': 0.7612862351956295, 'clf__colsample_bytree': 0.7376199129534587, 'clf__min_child_weight': 9, 'clf__gamma': 3.01941642230466, 'clf__reg_alpha': 1.8985233431514135, 'clf__reg_lambda': 0.5946112436392996}"
76,XGB,36,36,0.6724,0.7286,0.573,1.0,0.6578,0.883,91,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__n_estimators': 195, 'clf__max_depth': 3, 'clf__learning_rate': 0.01417114280451909, 'clf__subsample': 0.6931889016126942, 'clf__colsample_bytree': 0.7650909194880733, 'clf__min_child_weight': 1, 'clf__gamma': 0.16438800227038264, 'clf__reg_alpha': 1.8120047352424549, 'clf__reg_lambda': 0.9468073197597833}"
77,XGB,37,37,0.6364,0.7108,0.5514,1.0,0.6105,0.69,all,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__n_estimators': 259, 'clf__max_depth': 4, 'clf__learning_rate': 0.010147755749370217, 'clf__subsample': 0.6981042865619544, 'clf__colsample_bytree': 0.982859149460589, 'clf__min_child_weight': 6, 'clf__gamma': 0.37807753596854227, 'clf__reg_alpha': 1.7946421764782083, 'clf__reg_lambda': 1.502708924030043}"
78,XGB,38,38,0.9157,0.9346,0.9091,0.9615,0.908,0.9467,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__n_estimators': 163, 'clf__max_depth': 4, 'clf__learning_rate': 0.011971731786358016, 'clf__subsample': 0.6714107176085895, 'clf__colsample_bytree': 0.7017882423461942, 'clf__min_child_weight': 9, 'clf__gamma': 1.848420764307286, 'clf__reg_alpha': 1.9350480262651162, 'clf__reg_lambda': 0.18400616292658095}"
79,XGB,39,39,0.7808,0.8431,0.8113,0.8776,0.7398,0.8486,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 116, 'clf__max_depth': 4, 'clf__learning_rate': 0.02332513581487607, 'clf__subsample': 0.7084408453268027, 'clf__colsample_bytree': 0.8297850698408573, 'clf__min_child_weight': 4, 'clf__gamma': 3.8014979362257613, 'clf__reg_alpha': 0.09696314657659566, 'clf__reg_lambda': 1.3450181705183213}"
80,XGB,40,40,0.8695,0.4681,0.4314,0.5116,0.6968,0.904,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 144, 'clf__max_depth': 3, 'clf__learning_rate': 0.01256246269913565, 'clf__subsample': 0.6949280596112142, 'clf__colsample_bytree': 0.752136321422717, 'clf__min_child_weight': 2, 'clf__gamma': 1.4048837766585698, 'clf__reg_alpha': 1.8353946781281292, 'clf__reg_lambda': 0.11171455082957693}"
81,XGB,41,41,0.7531,0.7959,0.75,0.8478,0.7417,0.787,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__n_estimators': 207, 'clf__max_depth': 6, 'clf__learning_rate': 0.012836204502460128, 'clf__subsample': 0.8727769394544769, 'clf__colsample_bytree': 0.7430952843808397, 'clf__min_child_weight': 6, 'clf__gamma': 4.283534684657049, 'clf__reg_alpha': 0.8779445498646452, 'clf__reg_lambda': 1.0078189126091188}"
82,DT,1,1,0.6632,0.6522,0.6977,0.6122,0.6628,0.7125,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 3, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
83,DT,2,2,0.5811,0.5974,0.4259,1.0,0.5804,0.8265,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 3, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 8, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': 'balanced'}"
84,DT,3,3,0.8618,0.6667,0.8947,0.5312,0.7897,0.8243,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 2, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
85,DT,4,4,0.7477,0.7812,0.6494,0.9804,0.7417,0.7699,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': None}"
86,DT,5,5,0.6571,0.6471,0.7586,0.5641,0.6569,0.8081,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 3, 'clf__min_samples_split': 12, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
87,DT,6,6,0.7862,0.6437,0.6667,0.6222,0.7455,0.8537,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 4, 'clf__min_samples_split': 13, 'clf__min_samples_leaf': 4, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
88,DT,7,7,0.8242,0.8222,0.7551,0.9024,0.8242,0.8598,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 4, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
89,DT,8,8,0.5814,0.4857,0.6296,0.3953,0.5664,0.6901,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 3, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 6, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': None}"
90,DT,9,9,0.7564,0.819,0.7227,0.9451,0.7232,0.7232,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 3, 'clf__min_samples_split': 3, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
91,DT,10,10,0.4385,0.0759,0.3,0.0435,0.3363,0.6972,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 3, 'clf__min_samples_split': 9, 'clf__min_samples_leaf': 5, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
92,DT,11,11,0.4837,0.4693,0.3559,0.6885,0.4833,0.523,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
93,DT,12,12,0.4051,0.3974,0.337,0.4844,0.405,0.368,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 11, 'clf__min_samples_leaf': 7, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
94,DT,13,13,0.59,0.5941,0.4918,0.75,0.59,0.6427,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 4, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 2, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
95,DT,14,14,0.528,0.3789,0.6923,0.2609,0.4992,0.6017,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 3, 'clf__min_samples_split': 6, 'clf__min_samples_leaf': 4, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
96,DT,15,15,0.8167,0.8764,1.0,0.78,0.7608,0.89,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 13, 'clf__min_samples_leaf': 9, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
97,DT,16,16,0.8333,0.887,0.8226,0.9623,0.7849,0.7185,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 10, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
98,DT,17,17,0.675,0.7111,0.6275,0.8205,0.6698,0.6457,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 9, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
99,DT,18,18,0.8533,0.6966,0.6078,0.8158,0.7999,0.9109,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
100,DT,19,19,0.7,0.5714,0.4375,0.8235,0.6703,0.8185,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 13, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}"
101,DT,20,20,0.6324,0.6479,0.561,0.7667,0.6316,0.6522,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 8, 'clf__min_samples_leaf': 5, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': None}"
102,DT,21,21,0.6351,0.6667,0.5,1.0,0.6318,0.7128,91,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 6, 'clf__min_samples_leaf': 10, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
103,DT,22,22,0.642,0.4912,0.3294,0.9655,0.6075,0.7866,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
104,DT,23,23,0.9072,0.9353,0.9155,0.9559,0.8858,0.8783,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 3, 'clf__min_samples_split': 11, 'clf__min_samples_leaf': 3, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
105,DT,24,24,0.678,0.5,0.5,0.5,0.6312,0.7482,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 4, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 6, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
106,DT,25,25,0.8025,0.7419,0.8846,0.6389,0.791,0.7931,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 8, 'clf__min_samples_leaf': 1, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': None}"
107,DT,26,26,0.7803,0.4082,0.4,0.4167,0.6366,0.8291,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 11, 'clf__min_samples_leaf': 7, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
108,DT,27,27,0.7041,0.5864,0.4148,1.0,0.678,0.8128,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 13, 'clf__min_samples_leaf': 9, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': None}"
109,DT,28,28,0.8315,0.8718,0.7727,1.0,0.8129,0.8026,all,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 1, 'clf__min_samples_split': 14, 'clf__min_samples_leaf': 3, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': None}"
110,DT,29,29,0.6667,0.6571,0.7931,0.561,0.6664,0.6566,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 2, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
111,DT,30,30,0.5306,0.6102,0.878,0.4675,0.5102,0.6571,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 3, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 2, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
112,DT,31,31,0.6569,0.557,0.4314,0.7857,0.6385,0.7688,all,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
113,DT,32,32,0.7241,0.6522,0.4839,1.0,0.7118,0.8116,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 3, 'clf__min_samples_split': 14, 'clf__min_samples_leaf': 8, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': None}"
114,DT,33,33,0.3011,0.0845,0.0882,0.0811,0.2596,0.3246,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 12, 'clf__min_samples_leaf': 7, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
115,DT,34,34,0.7632,0.3571,0.3125,0.4167,0.606,0.7949,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 3, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
116,DT,35,35,0.3968,0.4154,0.8182,0.2784,0.3962,0.5011,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 4, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': 'balanced'}"
117,DT,36,36,0.6466,0.7133,0.5543,1.0,0.6263,0.6846,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 3, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': None}"
118,DT,37,37,0.5758,0.6782,0.513,1.0,0.528,0.7852,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 14, 'clf__min_samples_leaf': 5, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
119,DT,38,38,0.8434,0.8713,0.898,0.8462,0.8356,0.8741,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 3, 'clf__min_samples_split': 12, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
120,DT,39,39,0.8219,0.8738,0.8333,0.9184,0.7857,0.7844,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 3, 'clf__min_samples_split': 12, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
121,DT,40,40,0.8799,0.4103,0.4571,0.3721,0.6717,0.7528,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 9, 'clf__min_samples_leaf': 1, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': None}"
122,DT,41,41,0.7284,0.7708,0.74,0.8043,0.7188,0.7295,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 6, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': None}"
123,RF,MEAN,ALL,0.6932,0.6044,0.6499,0.6617,0.6597,0.7893,N/A,N/A
124,RF,STD,ALL,0.1442,0.2114,0.2285,0.295,0.1454,0.1589,N/A,N/A
125,XGB,MEAN,ALL,0.6854,0.5759,0.6225,0.6101,0.6435,0.7737,N/A,N/A
126,XGB,STD,ALL,0.1367,0.2183,0.2177,0.2918,0.1411,0.1556,N/A,N/A
127,DT,MEAN,ALL,0.6812,0.6164,0.6086,0.7014,0.6476,0.7323,N/A,N/A
128,DT,STD,ALL,0.1445,0.1986,0.2117,0.2706,0.139,0.1284,N/A,N/A
