,Model,Fold,Test_Experiment,Accuracy,F1_Positive,Precision_Positive,Recall_Positive,F1_Macro,AUC,Features_K,Best_Params
70,XGB,30,30,0.4889,0.549,1.0,0.3784,0.4796,0.7128,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__n_estimators': 85, 'clf__max_depth': 4, 'clf__learning_rate': 0.02430512158969185, 'clf__subsample': 0.9033958329938089, 'clf__colsample_bytree': 0.6049003915078119, 'clf__min_child_weight': 5, 'clf__gamma': 1.4736342455534648, 'clf__reg_alpha': 0.012045429144517256, 'clf__reg_lambda': 0.5135705322457356}"
71,XGB,31,31,0.7447,0.6,0.5625,0.6429,0.7063,0.8052,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__n_estimators': 107, 'clf__max_depth': 7, 'clf__learning_rate': 0.015463547143679637, 'clf__subsample': 0.6057575681173106, 'clf__colsample_bytree': 0.9004353003929652, 'clf__min_child_weight': 1, 'clf__gamma': 1.8341377043305063, 'clf__reg_alpha': 1.0079630216822422, 'clf__reg_lambda': 1.104863443743235}"
72,XGB,32,32,0.56,0.56,0.4118,0.875,0.56,0.7206,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 232, 'clf__max_depth': 5, 'clf__learning_rate': 0.010086557796001096, 'clf__subsample': 0.8053742717111672, 'clf__colsample_bytree': 0.8249428253373253, 'clf__min_child_weight': 9, 'clf__gamma': 4.459490643847735, 'clf__reg_alpha': 0.6606740111144305, 'clf__reg_lambda': 0.4995213044682394}"
73,XGB,33,33,0.2326,0.0,0.0,0.0,0.1887,0.2303,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__n_estimators': 154, 'clf__max_depth': 4, 'clf__learning_rate': 0.012056095410248805, 'clf__subsample': 0.7111703027356864, 'clf__colsample_bytree': 0.7934017815140975, 'clf__min_child_weight': 9, 'clf__gamma': 4.9718069782618075, 'clf__reg_alpha': 1.8429191638420748, 'clf__reg_lambda': 1.8204594954236641}"
74,XGB,34,34,0.8235,0.0,0.0,0.0,0.4516,0.7798,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 91, 'clf__max_depth': 11, 'clf__learning_rate': 0.018608582219302363, 'clf__subsample': 0.7580778650953918, 'clf__colsample_bytree': 0.7695997589714981, 'clf__min_child_weight': 9, 'clf__gamma': 0.9510904108056221, 'clf__reg_alpha': 0.4648969652610674, 'clf__reg_lambda': 0.33110238583778695}"
75,XGB,35,35,0.2712,0.1887,1.0,0.1042,0.2636,0.4337,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 279, 'clf__max_depth': 9, 'clf__learning_rate': 0.010383778396786685, 'clf__subsample': 0.6383666666723251, 'clf__colsample_bytree': 0.9460677173006499, 'clf__min_child_weight': 9, 'clf__gamma': 4.363362555415591, 'clf__reg_alpha': 0.5637306172838267, 'clf__reg_lambda': 1.3834542447821851}"
76,XGB,36,36,0.6852,0.7536,0.6047,1.0,0.6589,0.9286,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 245, 'clf__max_depth': 11, 'clf__learning_rate': 0.012744870545731334, 'clf__subsample': 0.6010976659222694, 'clf__colsample_bytree': 0.8292972046684844, 'clf__min_child_weight': 3, 'clf__gamma': 4.297090728339553, 'clf__reg_alpha': 1.7726134591328788, 'clf__reg_lambda': 0.8036424397080393}"
77,XGB,37,37,0.629,0.716,0.5686,0.9667,0.5906,0.8063,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 393, 'clf__max_depth': 3, 'clf__learning_rate': 0.011609720107841833, 'clf__subsample': 0.6591762598750895, 'clf__colsample_bytree': 0.7817603421994176, 'clf__min_child_weight': 1, 'clf__gamma': 4.127662434769606, 'clf__reg_alpha': 1.1992136242123645, 'clf__reg_lambda': 1.8117553365422683}"
78,XGB,38,38,0.9474,0.963,0.9286,1.0,0.936,0.9936,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__n_estimators': 137, 'clf__max_depth': 4, 'clf__learning_rate': 0.012830296092853813, 'clf__subsample': 0.6225346436322073, 'clf__colsample_bytree': 0.980661892107593, 'clf__min_child_weight': 4, 'clf__gamma': 3.7864118864226857, 'clf__reg_alpha': 0.5207288752168994, 'clf__reg_lambda': 0.6874564181567815}"
79,XGB,39,39,0.8182,0.88,0.88,0.88,0.7525,0.73,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 139, 'clf__max_depth': 7, 'clf__learning_rate': 0.016608830237694282, 'clf__subsample': 0.733726228950136, 'clf__colsample_bytree': 0.6802719106646473, 'clf__min_child_weight': 8, 'clf__gamma': 3.331496135463549, 'clf__reg_alpha': 1.8214308906813175, 'clf__reg_lambda': 1.5938405124413018}"
80,XGB,40,40,0.9096,0.5854,0.6316,0.5455,0.7673,0.9001,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__n_estimators': 176, 'clf__max_depth': 6, 'clf__learning_rate': 0.010148707305664714, 'clf__subsample': 0.6195563704486615, 'clf__colsample_bytree': 0.6988681284293825, 'clf__min_child_weight': 9, 'clf__gamma': 4.176311011489211, 'clf__reg_alpha': 0.9073895950691699, 'clf__reg_lambda': 1.0364880771034761}"
81,XGB,41,41,0.5946,0.717,0.6333,0.8261,0.5013,0.7981,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__n_estimators': 257, 'clf__max_depth': 4, 'clf__learning_rate': 0.013802155153473536, 'clf__subsample': 0.7550997940466491, 'clf__colsample_bytree': 0.8590063249066711, 'clf__min_child_weight': 7, 'clf__gamma': 3.740304856610347, 'clf__reg_alpha': 0.9763478093285176, 'clf__reg_lambda': 1.5575382786614673}"
82,DT,1,1,0.4773,0.3784,0.5833,0.28,0.4637,0.5084,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}"
83,DT,2,2,0.7879,0.7742,0.6316,1.0,0.7871,0.8333,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}"
84,DT,3,3,0.7586,0.5625,0.5625,0.5625,0.6979,0.686,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
85,DT,4,4,0.7885,0.7442,0.8889,0.64,0.7819,0.8896,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 4, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 8, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': None}"
86,DT,5,5,0.7419,0.7778,0.875,0.7,0.735,0.7591,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}"
87,DT,6,6,0.7101,0.4737,0.6,0.3913,0.6368,0.6304,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 12, 'clf__min_samples_leaf': 4, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
88,DT,7,7,0.881,0.8718,0.9444,0.8095,0.8803,0.881,91,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
89,DT,8,8,0.7436,0.8077,0.7,0.9545,0.7115,0.7072,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 7, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
90,DT,9,9,0.8514,0.8932,0.807,1.0,0.8244,0.8036,all,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 6, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
91,DT,10,10,0.8197,0.8533,0.8,0.9143,0.8096,0.8132,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 9, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
92,DT,11,11,0.6477,0.6517,0.4915,0.9667,0.6477,0.719,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 6, 'clf__min_samples_leaf': 3, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}"
93,DT,12,12,0.3067,0.35,0.2917,0.4375,0.3036,0.3398,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 9, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
94,DT,13,13,0.6957,0.6818,0.625,0.75,0.6951,0.7038,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 5, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
95,DT,14,14,0.7119,0.7119,0.84,0.6176,0.7119,0.6206,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 4, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
96,DT,15,15,0.8077,0.8889,1.0,0.8,0.5873,0.9,91,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 1, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 1, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
97,DT,16,16,0.6571,0.75,0.8571,0.6667,0.6023,0.7801,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 4, 'clf__min_samples_split': 6, 'clf__min_samples_leaf': 7, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
98,DT,17,17,0.6111,0.6818,0.625,0.75,0.5909,0.4375,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 6, 'clf__min_samples_leaf': 9, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
99,DT,18,18,0.8977,0.8085,0.6786,1.0,0.8694,0.9348,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 1, 'clf__min_samples_split': 9, 'clf__min_samples_leaf': 6, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
100,DT,19,19,0.6774,0.6154,0.4444,1.0,0.6688,0.6196,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 9, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
101,DT,20,20,0.6,0.5,0.6667,0.4,0.5833,0.6,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 6, 'clf__min_samples_leaf': 3, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}"
102,DT,21,21,0.7879,0.7879,0.65,1.0,0.7879,0.825,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 6, 'clf__min_samples_leaf': 9, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
103,DT,22,22,0.7013,0.566,0.3947,1.0,0.6692,0.8145,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
104,DT,23,23,0.9111,0.9429,0.9167,0.9706,0.8714,0.8489,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 2, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 4, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
105,DT,24,24,0.6727,0.6786,0.5135,1.0,0.6726,0.8092,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 13, 'clf__min_samples_leaf': 3, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
106,DT,25,25,0.6883,0.5,1.0,0.3333,0.6368,0.6667,20,"{'selector__k': 20, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 2, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': None}"
107,DT,26,26,0.8548,0.5263,0.7143,0.4167,0.7203,0.8983,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
108,DT,27,27,0.7077,0.5957,0.4242,1.0,0.6834,0.8855,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
109,DT,28,28,0.9268,0.9434,0.9259,0.9615,0.92,0.9128,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 4, 'clf__min_samples_split': 14, 'clf__min_samples_leaf': 7, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
110,DT,29,29,0.6562,0.6452,1.0,0.4762,0.6559,0.6667,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 13, 'clf__min_samples_leaf': 6, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
111,DT,30,30,0.7111,0.8169,0.8529,0.7838,0.5663,0.5743,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
112,DT,31,31,0.766,0.6857,0.5714,0.8571,0.7496,0.8268,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 10, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
113,DT,32,32,0.36,0.5,0.3333,1.0,0.3056,0.5294,91,"{'selector__k': 91, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 12, 'clf__min_samples_leaf': 9, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
114,DT,33,33,0.4186,0.0,0.0,0.0,0.2951,0.3443,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 7, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
115,DT,34,34,0.8824,0.5,1.0,0.3333,0.7167,0.8452,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
116,DT,35,35,0.2712,0.1887,1.0,0.1042,0.2636,0.3902,71,"{'selector__k': 71, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 4, 'clf__min_samples_split': 6, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
117,DT,36,36,0.7222,0.7761,0.6341,1.0,0.7051,0.8008,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 4, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
118,DT,37,37,0.5645,0.6897,0.5263,1.0,0.48,0.5781,81,"{'selector__k': 81, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 1, 'clf__min_samples_split': 13, 'clf__min_samples_leaf': 10, 'clf__max_features': None, 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}"
119,DT,38,38,0.7895,0.8667,0.7647,1.0,0.6833,0.6667,30,"{'selector__k': 30, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 3, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}"
120,DT,39,39,0.8485,0.9057,0.8571,0.96,0.7605,0.505,40,"{'selector__k': 40, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 16, 'clf__min_samples_leaf': 6, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
121,DT,40,40,0.9149,0.5294,0.75,0.4091,0.7413,0.693,10,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 4, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}"
122,DT,41,41,0.5676,0.5,0.8889,0.3478,0.5595,0.6382,51,"{'selector__k': 51, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 14, 'clf__min_samples_leaf': 9, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}"
123,RF,MEAN,ALL,0.7169,0.6784,0.7137,0.7355,0.6873,0.8158,N/A,N/A
124,RF,STD,ALL,0.184,0.2084,0.2253,0.2729,0.1826,0.1891,N/A,N/A
125,XGB,MEAN,ALL,0.6823,0.6133,0.6794,0.6464,0.6423,0.7815,N/A,N/A
126,XGB,STD,ALL,0.1756,0.231,0.2562,0.3012,0.1774,0.1908,N/A,N/A
127,DT,MEAN,ALL,0.7048,0.6566,0.6983,0.7218,0.6593,0.7046,N/A,N/A
128,DT,STD,ALL,0.1604,0.2033,0.2263,0.2926,0.1584,0.1608,N/A,N/A
